,pointid,REF_ID,time,ndvi
5302,Km_10565.2.3,1323312901,2022-09-29,0.43876384424887355
5303,Km_10565.2.3,1323312901,2022-10-09,0.4628788846636584
5304,Km_10565.2.3,1323312901,2022-10-19,0.47605586663186045
5305,Km_10565.2.3,1323312901,2022-10-29,0.49586772022405895
5306,Km_10565.2.3,1323312901,2022-11-08,0.5038073019719613
5307,Km_10565.2.3,1323312901,2022-11-18,0.4864493557120457
5308,Km_10565.2.3,1323312901,2022-11-28,0.46479878356009036
5309,Km_10565.2.3,1323312901,2022-12-08,0.4495410530198658
5310,Km_10565.2.3,1323312901,2022-12-18,0.44041571412381103
5311,Km_10565.2.3,1323312901,2022-12-28,0.43492967249697606
5312,Km_10565.2.3,1323312901,2023-01-07,0.42849029383869536
5313,Km_10565.2.3,1323312901,2023-01-17,0.4220509151804146
5314,Km_10565.2.3,1323312901,2023-01-27,0.4182329911671407
5315,Km_10565.2.3,1323312901,2023-02-06,0.4182874688055866
5316,Km_10565.2.3,1323312901,2023-02-16,0.30608259220828643
5317,Km_10565.2.3,1323312901,2023-02-26,0.28342169683532287
5318,Km_10565.2.3,1323312901,2023-03-08,0.3464277298739084
5319,Km_10565.2.3,1323312901,2023-03-18,0.46203174332032987
5320,Km_10565.2.3,1323312901,2023-03-28,0.45329127933699354
5321,Km_10565.2.3,1323312901,2023-04-07,0.46179590988078323
5322,Km_10565.2.3,1323312901,2023-04-17,0.4127852952518381
5323,Km_10565.2.3,1323312901,2023-04-27,0.3585304750381197
5324,Km_10565.2.3,1323312901,2023-05-07,0.3932601241801819
5325,Km_10565.2.3,1323312901,2023-05-17,0.48183840510089937
5326,Km_10565.2.3,1323312901,2023-05-27,0.49277405137124025
5327,Km_10565.2.3,1323312901,2023-06-06,0.3883365814459293
5328,Km_10565.2.3,1323312901,2023-06-16,0.293037519252821
5329,Km_10565.2.3,1323312901,2023-06-26,0.2638192029878122
5330,Km_10565.2.3,1323312901,2023-07-06,0.3003565730463631
5331,Km_10565.2.3,1323312901,2023-07-16,0.34030480333929475
5332,Km_10565.2.3,1323312901,2023-07-26,0.37674794062094685
5333,Km_10565.2.3,1323312901,2023-08-05,0.4150173379204142
5334,Km_10565.2.3,1323312901,2023-08-15,0.4441554351308052
5335,Km_10565.2.3,1323312901,2023-08-25,0.467205998948479
5336,Km_10565.2.3,1648118007,2022-02-01,
5337,Km_10565.2.3,1648118007,2022-02-11,
5338,Km_10565.2.3,1648118007,2022-02-21,
5339,Km_10565.2.3,1648118007,2022-03-03,
5340,Km_10565.2.3,1648118007,2022-03-13,
5341,Km_10565.2.3,1648118007,2022-03-23,
5342,Km_10565.2.3,1648118007,2022-04-02,
5343,Km_10565.2.3,1648118007,2022-04-12,
5344,Km_10565.2.3,1648118007,2022-04-22,
5345,Km_10565.2.3,1648118007,2022-05-02,
5346,Km_10565.2.3,1648118007,2022-05-12,
5347,Km_10565.2.3,1648118007,2022-05-22,
5348,Km_10565.2.3,1648118007,2022-06-01,
5349,Km_10565.2.3,1648118007,2022-06-11,
5350,Km_10565.2.3,1648118007,2022-06-21,
5351,Km_10565.2.3,1648118007,2022-07-01,
5352,Km_10565.2.3,1648118007,2022-07-11,
5353,Km_10565.2.3,1648118007,2022-07-21,
5354,Km_10565.2.3,1648118007,2022-07-31,
5355,Km_10565.2.3,1648118007,2022-08-10,
5356,Km_10565.2.3,1648118007,2022-08-20,
5357,Km_10565.2.3,1648118007,2022-08-30,
5358,Km_10565.2.3,1648118007,2022-09-09,
5359,Km_10565.2.3,1648118007,2022-09-19,
5360,Km_10565.2.3,1648118007,2022-09-29,
5361,Km_10565.2.3,1648118007,2022-10-09,
5362,Km_10565.2.3,1648118007,2022-10-19,
5363,Km_10565.2.3,1648118007,2022-10-29,
5364,Km_10565.2.3,1648118007,2022-11-08,
5365,Km_10565.2.3,1648118007,2022-11-18,
5366,Km_10565.2.3,1648118007,2022-11-28,
5367,Km_10565.2.3,1648118007,2022-12-08,
5368,Km_10565.2.3,1648118007,2022-12-18,
5369,Km_10565.2.3,1648118007,2022-12-28,
5370,Km_10565.2.3,1754000981,2022-02-01,0.5489530047757486
5371,Km_10565.2.3,1754000981,2022-02-11,0.5697455987065321
5372,Km_10565.2.3,1754000981,2022-02-21,0.5785235574264769
5373,Km_10565.2.3,1754000981,2022-03-03,0.5745077928025029
5374,Km_10565.2.3,1754000981,2022-03-13,0.5751470246358307
5375,Km_10565.2.3,1754000981,2022-03-23,0.528295168194121
5376,Km_10565.2.3,1754000981,2022-04-02,0.43456410933462786
5377,Km_10565.2.3,1754000981,2022-04-12,0.45226972238855984
5378,Km_10565.2.3,1754000981,2022-04-22,0.5439383943948507
5379,Km_10565.2.3,1754000981,2022-05-02,0.6129613808962895
5380,Km_10565.2.3,1754000981,2022-05-12,0.5746117299569533
5381,Km_10565.2.3,1754000981,2022-05-22,0.5574558463778911
5382,Km_10565.2.3,1754000981,2022-06-01,0.5266408613746221
5383,Km_10565.2.3,1754000981,2022-06-11,0.4384840980766581
5384,Km_10565.2.3,1754000981,2022-06-21,0.3816387740982976
5385,Km_10565.2.3,1754000981,2022-07-01,0.3692582163479008
5386,Km_10565.2.3,1754000981,2022-07-11,0.4307431947553762
5387,Km_10565.2.3,1754000981,2022-07-21,0.4492550322363952
5388,Km_10565.2.3,1754000981,2022-07-31,0.4533091799798278
5389,Km_10565.2.3,1754000981,2022-08-10,0.4225961020626793
5390,Km_10565.2.3,1754000981,2022-08-20,0.38246069810039873
5391,Km_10565.2.3,1754000981,2022-08-30,0.34195384338367796
5392,Km_10565.2.3,1754000981,2022-09-09,0.3290193132316796
5393,Km_10565.2.3,1754000981,2022-09-19,0.38828266446048026
5394,Km_10565.2.3,1754000981,2022-09-29,0.4716711735062902
5395,Km_10565.2.3,1754000981,2022-10-09,0.5211953286153346
5396,Km_10565.2.3,1754000981,2022-10-19,0.5289019097106844
5397,Km_10565.2.3,1754000981,2022-10-29,0.5363231159167495
5398,Km_10565.2.3,1754000981,2022-11-08,0.5427194452417192
5399,Km_10565.2.3,1754000981,2022-11-18,0.5330250483928747
5400,Km_10565.2.3,1754000981,2022-11-28,0.5039801886502278
5401,Km_10565.2.3,1754000981,2022-12-08,0.473669478340594
5402,Km_10565.2.3,1754000981,2022-12-18,0.45287559174848385
5403,Km_10565.2.3,1754000981,2022-12-28,0.43647019860170244
5404,Km_10565.2.3,1754000981,2023-01-07,0.4189152117272874
5405,Km_10565.2.3,1754000981,2023-01-17,0.4013602248528725
5406,Km_10565.2.3,1754000981,2023-01-27,0.38411685399331386
5407,Km_10565.2.3,1754000981,2023-02-06,0.36733380098549856
5408,Km_10565.2.3,1754000981,2023-02-16,0.3363078728092994
5409,Km_10565.2.3,1754000981,2023-02-26,0.31796139798160844
5410,Km_10565.2.3,1754000981,2023-03-08,0.3211236930955343
5411,Km_10565.2.3,1754000981,2023-03-18,0.34282130885817663
5412,Km_10565.2.3,1754000981,2023-03-28,0.35614995749684164
5413,Km_10565.2.3,1754000981,2023-04-07,0.3758057891246303
5414,Km_10565.2.3,1754000981,2023-04-17,0.35410945776459585
5415,Km_10565.2.3,1754000981,2023-04-27,0.3036449253055752
5416,Km_10565.2.3,1754000981,2023-05-07,0.2708626932132831
5417,Km_10565.2.3,1754000981,2023-05-17,0.2682732019430231
5418,Km_10565.2.3,1754000981,2023-05-27,0.21893318824005617
5419,Km_10565.2.3,1754000981,2023-06-06,0.16690817592851526
5420,Km_10565.2.3,1754000981,2023-06-16,0.2008496137760254
5421,Km_10565.2.3,1754000981,2023-06-26,0.29624369277669693
5422,Km_10565.2.3,1754000981,2023-07-06,0.37390273448049033
5423,Km_10565.2.3,1754000981,2023-07-16,0.4234980651732296
5424,Km_10565.2.3,1754000981,2023-07-26,0.47857132050668244
5425,Km_10565.2.3,1754000981,2023-08-05,0.5370759655661
5426,Km_10565.2.3,1754000981,2023-08-15,0.5784236619956934
5427,Km_10565.2.3,1754000981,2023-08-25,0.6083333926720709
5428,Km_10565.2.3,1756442654,2022-02-01,0.22740618787056083
5429,Km_10565.2.3,1756442654,2022-02-11,0.24183984157995644
5430,Km_10565.2.3,1756442654,2022-02-21,0.2517882103545792
5431,Km_10565.2.3,1756442654,2022-03-03,0.25625202149131127
5432,Km_10565.2.3,1756442654,2022-03-13,0.27035416083968944
5433,Km_10565.2.3,1756442654,2022-03-23,0.27437041671068607
5434,Km_10565.2.3,1756442654,2022-04-02,0.2554465438513994
5435,Km_10565.2.3,1756442654,2022-04-12,0.32223076512206855
5436,Km_10565.2.3,1756442654,2022-04-22,0.452483857713146
5437,Km_10565.2.3,1756442654,2022-05-02,0.5717721537475633
5438,Km_10565.2.3,1756442654,2022-05-12,0.5943614671093211
5439,Km_10565.2.3,1756442654,2022-05-22,0.6163589047962722
5440,Km_10565.2.3,1756442654,2022-06-01,0.6287500170286904
5441,Km_10565.2.3,1756442654,2022-06-11,0.6248640163484492
5442,Km_10565.2.3,1756442654,2022-06-21,0.6258944040053835
5443,Km_10565.2.3,1756442654,2022-07-01,0.6324998455067351
5444,Km_10565.2.3,1756442654,2022-07-11,0.6235659217113104
5445,Km_10565.2.3,1756442654,2022-07-21,0.5971906440814065
5446,Km_10565.2.3,1756442654,2022-07-31,0.5758450281634447
5447,Km_10565.2.3,1756442654,2022-08-10,0.5791357811735637
5448,Km_10565.2.3,1756442654,2022-08-20,0.5693305969591483
5449,Km_10565.2.3,1756442654,2022-08-30,0.5528647262812251
5450,Km_10565.2.3,1756442654,2022-09-09,0.5343764885401143
5451,Km_10565.2.3,1756442654,2022-09-19,0.4537746874449314
5452,Km_10565.2.3,1756442654,2022-09-29,0.4298270834082949
5453,Km_10565.2.3,1756442654,2022-10-09,0.4458098332304476
5454,Km_10565.2.3,1756442654,2022-10-19,0.4960190083167649
5455,Km_10565.2.3,1756442654,2022-10-29,0.46415345607829767
5456,Km_10565.2.3,1756442654,2022-11-08,0.43940069833845635
5457,Km_10565.2.3,1756442654,2022-11-18,0.4000691919525883
5458,Km_10565.2.3,1756442654,2022-11-28,0.3585820902652045
5459,Km_10565.2.3,1756442654,2022-12-08,0.3280089159881709
5460,Km_10565.2.3,1756442654,2022-12-18,0.30964063506929435
5461,Km_10565.2.3,1756442654,2022-12-28,0.29859785148715495
5462,Km_10565.2.3,1756442654,2023-01-07,0.28563610735624834
5463,Km_10565.2.3,1756442654,2023-01-17,0.2726743632253417
5464,Km_10565.2.3,1756442654,2023-01-27,0.25936998016338286
5465,Km_10565.2.3,1756442654,2023-02-06,0.24555945232982662
5466,Km_10565.2.3,1756442654,2023-02-16,0.2385364825705656
5467,Km_10565.2.3,1756442654,2023-02-26,0.254278814514025
5468,Km_10565.2.3,1756442654,2023-03-08,0.2917969347287551
5469,Km_10565.2.3,1756442654,2023-03-18,0.33760149181414695
5470,Km_10565.2.3,1756442654,2023-03-28,0.3811308666110061
5471,Km_10565.2.3,1756442654,2023-04-07,0.42065847938382994
5472,Km_10565.2.3,1756442654,2023-04-17,0.42969734818303645
5473,Km_10565.2.3,1756442654,2023-04-27,0.44227962821554456
5474,Km_10565.2.3,1756442654,2023-05-07,0.5158064559854916
5475,Km_10565.2.3,1756442654,2023-05-17,0.6115198940576052
5476,Km_10565.2.3,1756442654,2023-05-27,0.6514392244711059
5477,Km_10565.2.3,1756442654,2023-06-06,0.6346573912262014
5478,Km_10565.2.3,1756442654,2023-06-16,0.6184516520120776
5479,Km_10565.2.3,1756442654,2023-06-26,0.6068098264095625
5480,Km_10565.2.3,1756442654,2023-07-06,0.5982524944625921
5481,Km_10565.2.3,1756442654,2023-07-16,0.5913495874246034
5482,Km_10565.2.3,1756442654,2023-07-26,0.5840011969969299
5483,Km_10565.2.3,1756442654,2023-08-05,0.5773047829633698
5484,Km_10565.2.3,1756442654,2023-08-15,0.5673484869592419
5485,Km_10565.2.3,1756442654,2023-08-25,0.5552189363080687
5486,Km_10565.2.3,1857945373,2022-02-01,0.5855315558955095
5487,Km_10565.2.3,1857945373,2022-02-11,0.6050312038318725
5488,Km_10565.2.3,1857945373,2022-02-21,0.6107569277892126
5489,Km_10565.2.3,1857945373,2022-03-03,0.602113684185645
5490,Km_10565.2.3,1857945373,2022-03-13,0.5939085257689795
5491,Km_10565.2.3,1857945373,2022-03-23,0.537813047466447
5492,Km_10565.2.3,1857945373,2022-04-02,0.4338478718839095
5493,Km_10565.2.3,1857945373,2022-04-12,0.44628775975323703
5494,Km_10565.2.3,1857945373,2022-04-22,0.5296841723348392
5495,Km_10565.2.3,1857945373,2022-05-02,0.5785298484087895
5496,Km_10565.2.3,1857945373,2022-05-12,0.5156923783384616
5497,Km_10565.2.3,1857945373,2022-05-22,0.4845620912630303
5498,Km_10565.2.3,1857945373,2022-06-01,0.4499438191548173
5499,Km_10565.2.3,1857945373,2022-06-11,0.3791488935879619
5500,Km_10565.2.3,1857945373,2022-06-21,0.3382884398482745
5501,Km_10565.2.3,1857945373,2022-07-01,0.3517981847459717
5502,Km_10565.2.3,1857945373,2022-07-11,0.37862512058467307
5503,Km_10565.2.3,1857945373,2022-07-21,0.34771755401331966
5504,Km_10565.2.3,1857945373,2022-07-31,0.31917306137665485
5505,Km_10565.2.3,1857945373,2022-08-10,0.3124055746224903
5506,Km_10565.2.3,1857945373,2022-08-20,0.3027969716442313
5507,Km_10565.2.3,1857945373,2022-08-30,0.3003411824079231
5508,Km_10565.2.3,1857945373,2022-09-09,0.32808097554008864
5509,Km_10565.2.3,1857945373,2022-09-19,0.4203512148603284
5510,Km_10565.2.3,1857945373,2022-09-29,0.5275865330028825
5511,Km_10565.2.3,1857945373,2022-10-09,0.588653574961617
5512,Km_10565.2.3,1857945373,2022-10-19,0.5827214874880562
5513,Km_10565.2.3,1857945373,2022-10-29,0.5808239142695404
5514,Km_10565.2.3,1857945373,2022-11-08,0.6028606195996249
5515,Km_10565.2.3,1857945373,2022-11-18,0.6299168672712703
5516,Km_10565.2.3,1857945373,2022-11-28,0.6355287324882574
5517,Km_10565.2.3,1857945373,2022-12-08,0.6282212528708012
5518,Km_10565.2.3,1857945373,2022-12-18,0.6219463881742631
5519,Km_10565.2.3,1857945373,2022-12-28,0.6145488719907847
5520,Km_10565.2.3,1857945373,2023-01-07,0.6074454414938371
5521,Km_10565.2.3,1857945373,2023-01-17,0.6003420109968892
5522,Km_10565.2.3,1857945373,2023-01-27,0.5960919306820229
5523,Km_10565.2.3,1857945373,2023-02-06,0.5960568071199172
5524,Km_10565.2.3,1857945373,2023-02-16,0.4756576944068995
5525,Km_10565.2.3,1857945373,2023-02-26,0.44439586357675226
5526,Km_10565.2.3,1857945373,2023-03-08,0.5001292416527916
5527,Km_10565.2.3,1857945373,2023-03-18,0.6111815468102312
5528,Km_10565.2.3,1857945373,2023-03-28,0.5930557864894204
5529,Km_10565.2.3,1857945373,2023-04-07,0.60589831254592
5530,Km_10565.2.3,1857945373,2023-04-17,0.5463696609142021
5531,Km_10565.2.3,1857945373,2023-04-27,0.46134964679988016
5532,Km_10565.2.3,1857945373,2023-05-07,0.451263966787198
5533,Km_10565.2.3,1857945373,2023-05-17,0.5291197508788124
5534,Km_10565.2.3,1857945373,2023-05-27,0.5814452748988675
5535,Km_10565.2.3,1857945373,2023-06-06,0.4882829792255409
5536,Km_10565.2.3,1857945373,2023-06-16,0.31091413324793904
5537,Km_10565.2.3,1857945373,2023-06-26,0.19519167792943068
5538,Km_10565.2.3,1857945373,2023-07-06,0.24074690692598358
5539,Km_10565.2.3,1857945373,2023-07-16,0.3452719530120723
5540,Km_10565.2.3,1857945373,2023-07-26,0.432318437480278
5541,Km_10565.2.3,1857945373,2023-08-05,0.5231652279626307
5542,Km_10565.2.3,1857945373,2023-08-15,0.5950104883742487
5543,Km_10565.2.3,1857945373,2023-08-25,0.6541880620720442
5544,Km_10565.2.3,1860057751,2022-02-01,0.47426473656669077
5545,Km_10565.2.3,1860057751,2022-02-11,0.49994033074417044
5546,Km_10565.2.3,1860057751,2022-02-21,0.5076228464409811
5547,Km_10565.2.3,1860057751,2022-03-03,0.49656983988338066
5548,Km_10565.2.3,1860057751,2022-03-13,0.4838335129639683
5549,Km_10565.2.3,1860057751,2022-03-23,0.43067084111459564
5550,Km_10565.2.3,1860057751,2022-04-02,0.3553107685828119
5551,Km_10565.2.3,1860057751,2022-04-12,0.40297283046158816
5552,Km_10565.2.3,1860057751,2022-04-22,0.5201628031325628
5553,Km_10565.2.3,1860057751,2022-05-02,0.5909150433669763
5554,Km_10565.2.3,1860057751,2022-05-12,0.5464343700084127
5555,Km_10565.2.3,1860057751,2022-05-22,0.5279133758951846
5556,Km_10565.2.3,1860057751,2022-06-01,0.5113978514364796
5557,Km_10565.2.3,1860057751,2022-06-11,0.45362190571206573
5558,Km_10565.2.3,1860057751,2022-06-21,0.417815769600335
5559,Km_10565.2.3,1860057751,2022-07-01,0.3950290883659359
5560,Km_10565.2.3,1860057751,2022-07-11,0.3874286950854434
5561,Km_10565.2.3,1860057751,2022-07-21,0.3345439150773808
5562,Km_10565.2.3,1860057751,2022-07-31,0.31243733562016796
5563,Km_10565.2.3,1860057751,2022-08-10,0.29586057513607017
5564,Km_10565.2.3,1860057751,2022-08-20,0.2839020119875041
5565,Km_10565.2.3,1860057751,2022-08-30,0.2738915090919176
5566,Km_10565.2.3,1860057751,2022-09-09,0.3126777663609372
5567,Km_10565.2.3,1860057751,2022-09-19,0.3189305338384379
5568,Km_10565.2.3,1860057751,2022-09-29,0.34086388922633154
5569,Km_10565.2.3,1860057751,2022-10-09,0.3803677740303578
5570,Km_10565.2.3,1860057751,2022-10-19,0.470878099713318
5571,Km_10565.2.3,1860057751,2022-10-29,0.5297684399131104
5572,Km_10565.2.3,1860057751,2022-11-08,0.5786473088267314
5573,Km_10565.2.3,1860057751,2022-11-18,0.5968922645958961
5574,Km_10565.2.3,1860057751,2022-11-28,0.5833940957724175
5575,Km_10565.2.3,1860057751,2022-12-08,0.5639570964009523
5576,Km_10565.2.3,1860057751,2022-12-18,0.5543953090247518
5577,Km_10565.2.3,1860057751,2022-12-28,0.5486468805741879
5578,Km_10565.2.3,1860057751,2023-01-07,0.5418995185358814
5579,Km_10565.2.3,1860057751,2023-01-17,0.5351521564975747
5580,Km_10565.2.3,1860057751,2023-01-27,0.5292346581336015
5581,Km_10565.2.3,1860057751,2023-02-06,0.5245430308596776
5582,Km_10565.2.3,1860057751,2023-02-16,0.482691122852701
5583,Km_10565.2.3,1860057751,2023-02-26,0.47699000621498155
5584,Km_10565.2.3,1860057751,2023-03-08,0.5023514445049523
5585,Km_10565.2.3,1860057751,2023-03-18,0.5430486747875536
5586,Km_10565.2.3,1860057751,2023-03-28,0.5367107309496024
5587,Km_10565.2.3,1860057751,2023-04-07,0.5468335757374173
5588,Km_10565.2.3,1860057751,2023-04-17,0.5628930842777514
5589,Km_10565.2.3,1860057751,2023-04-27,0.5791727354911607
5590,Km_10565.2.3,1860057751,2023-05-07,0.5934055736433451
5591,Km_10565.2.3,1860057751,2023-05-17,0.6102359104426723
5592,Km_10565.2.3,1860057751,2023-05-27,0.522585340171189
5593,Km_10565.2.3,1860057751,2023-06-06,0.39586002271161014
5594,Km_10565.2.3,1860057751,2023-06-16,0.32441225178763217
5595,Km_10565.2.3,1860057751,2023-06-26,0.35497175820942406
5596,Km_10565.2.3,1860057751,2023-07-06,0.37220707696759653
5597,Km_10565.2.3,1860057751,2023-07-16,0.3795589577857222
5598,Km_10565.2.3,1860057751,2023-07-26,0.38851640652981184
5599,Km_10565.2.3,1860057751,2023-08-05,0.40298702205925785
5600,Km_10565.2.3,1860057751,2023-08-15,0.3898918036619218
5601,Km_10565.2.3,1860057751,2023-08-25,0.35841936264673124
5602,Km_10565.2.3,1968427969,2022-02-01,0.523247283324231
5603,Km_10565.2.3,1968427969,2022-02-11,0.5714847750125495
5604,Km_10565.2.3,1968427969,2022-02-21,0.5974603179696961
5605,Km_10565.2.3,1968427969,2022-03-03,0.5996042526185933
5606,Km_10565.2.3,1968427969,2022-03-13,0.59205832685111
5607,Km_10565.2.3,1968427969,2022-03-23,0.5778100138663801
5608,Km_10565.2.3,1968427969,2022-04-02,0.5809318243960113
5609,Km_10565.2.3,1968427969,2022-04-12,0.6417936025278406
5610,Km_10565.2.3,1968427969,2022-04-22,0.5990234395283044
5611,Km_10565.2.3,1968427969,2022-05-02,0.40586474465992123
5612,Km_10565.2.3,1968427969,2022-05-12,0.19289188727591416
5613,Km_10565.2.3,1968427969,2022-05-22,0.15436558729434768
5614,Km_10565.2.3,1968427969,2022-06-01,0.18771291585037417
5615,Km_10565.2.3,1968427969,2022-06-11,0.27510932629668583
5616,Km_10565.2.3,1968427969,2022-06-21,0.39696585036178883
5617,Km_10565.2.3,1968427969,2022-07-01,0.5346170619515539
5618,Km_10565.2.3,1968427969,2022-07-11,0.5528139707858861
5619,Km_10565.2.3,1968427969,2022-07-21,0.5137795835001963
5620,Km_10565.2.3,1968427969,2022-07-31,0.36510334609070405
5621,Km_10565.2.3,1968427969,2022-08-10,0.24132401657460717
5622,Km_10565.2.3,1968427969,2022-08-20,0.15265334187721677
5623,Km_10565.2.3,1968427969,2022-08-30,0.15103260011234826
5624,Km_10565.2.3,1968427969,2022-09-09,0.13320724437889409
5625,Km_10565.2.3,1968427969,2022-09-19,0.12203566710860869
5626,Km_10565.2.3,1968427969,2022-09-29,0.12244555637936134
5627,Km_10565.2.3,1968427969,2022-10-09,0.13278208765209062
5628,Km_10565.2.3,1968427969,2022-10-19,0.22738123604290283
5629,Km_10565.2.3,1968427969,2022-10-29,0.38694938360141834
5630,Km_10565.2.3,1968427969,2022-11-08,0.5181551366345823
5631,Km_10565.2.3,1968427969,2022-11-18,0.549970806306249
5632,Km_10565.2.3,1968427969,2022-11-28,0.5398842674681008
5633,Km_10565.2.3,1968427969,2022-12-08,0.5262412617419495
5634,Km_10565.2.3,1968427969,2022-12-18,0.5201813582021565
5635,Km_10565.2.3,1968427969,2022-12-28,0.5165382191800187
5636,Km_10565.2.3,1968427969,2023-01-07,0.5290414710612734
5637,Km_10565.2.3,1968427969,2023-01-17,0.5239523809644627
5638,Km_10565.2.3,1968427969,2023-01-27,0.5206116935965387
5639,Km_10565.2.3,1968427969,2023-02-06,0.5198537393032105
5640,Km_10565.2.3,1968427969,2023-02-16,0.44540282769779016
5641,Km_10565.2.3,1968427969,2023-02-26,0.42660372796510704
5642,Km_10565.2.3,1968427969,2023-03-08,0.45566809430736405
5643,Km_10565.2.3,1968427969,2023-03-18,0.5113837861692946
5644,Km_10565.2.3,1968427969,2023-03-28,0.4830940138024245
5645,Km_10565.2.3,1968427969,2023-04-07,0.46873973823591
5646,Km_10565.2.3,1968427969,2023-04-17,0.4121203011785734
5647,Km_10565.2.3,1968427969,2023-04-27,0.31926820132230427
5648,Km_10565.2.3,1968427969,2023-05-07,0.21645970376353374
5649,Km_10565.2.3,1968427969,2023-05-17,0.18034555894002172
5650,Km_10565.2.3,1968427969,2023-05-27,0.16040727113823763
5651,Km_10565.2.3,1968427969,2023-06-06,0.2064064505144321
5652,Km_10565.2.3,1968427969,2023-06-16,0.3242914256676487
5653,Km_10565.2.3,1968427969,2023-06-26,0.46207410115126585
5654,Km_10565.2.3,1968427969,2023-07-06,0.5189228652576953
5655,Km_10565.2.3,1968427969,2023-07-16,0.5290580730398714
5656,Km_10565.2.3,1968427969,2023-07-26,0.5508460053890188
5657,Km_10565.2.3,1968427969,2023-08-05,0.5743582604639084
5658,Km_10565.2.3,1968427969,2023-08-15,0.589248901910087
5659,Km_10565.2.3,1968427969,2023-08-25,0.598391800937125
5660,Km_10565.2.3,1969561758,2022-02-01,
5661,Km_10565.2.3,1969561758,2022-02-11,
5662,Km_10565.2.3,1969561758,2022-02-21,
5663,Km_10565.2.3,1969561758,2022-03-03,
5664,Km_10565.2.3,1969561758,2022-03-13,
5665,Km_10565.2.3,1969561758,2022-03-23,
5666,Km_10565.2.3,1969561758,2022-04-02,
5667,Km_10565.2.3,1969561758,2022-04-12,
5668,Km_10565.2.3,1969561758,2022-04-22,
5669,Km_10565.2.3,1969561758,2022-05-02,
5670,Km_10565.2.3,1969561758,2022-05-12,
5671,Km_10565.2.3,1969561758,2022-05-22,
5672,Km_10565.2.3,1969561758,2022-06-01,
5673,Km_10565.2.3,1969561758,2022-06-11,
5674,Km_10565.2.3,1969561758,2022-06-21,
5675,Km_10565.2.3,1969561758,2022-07-01,
5676,Km_10565.2.3,1969561758,2022-07-11,
5677,Km_10565.2.3,1969561758,2022-07-21,
5678,Km_10565.2.3,1969561758,2022-07-31,
5679,Km_10565.2.3,1969561758,2022-08-10,
5680,Km_10565.2.3,1969561758,2022-08-20,
5681,Km_10565.2.3,1969561758,2022-08-30,
5682,Km_10565.2.3,1969561758,2022-09-09,
5683,Km_10565.2.3,1969561758,2022-09-19,
5684,Km_10565.2.3,1969561758,2022-09-29,
5685,Km_10565.2.3,1969561758,2022-10-09,
5686,Km_10565.2.3,1969561758,2022-10-19,
5687,Km_10565.2.3,1969561758,2022-10-29,
5688,Km_10565.2.3,1969561758,2022-11-08,
5689,Km_10565.2.3,1969561758,2022-11-18,
5690,Km_10565.2.3,1969561758,2022-11-28,
5691,Km_10565.2.3,1969561758,2022-12-08,
5692,Km_10565.2.3,1969561758,2022-12-18,
5693,Km_10565.2.3,1969561758,2022-12-28,
5694,Km_10565.2.3,1969561758,2023-01-07,
5695,Km_10565.2.3,1969561758,2023-01-17,
5696,Km_10565.2.3,1969561758,2023-01-27,
5697,Km_10565.2.3,1969561758,2023-02-06,
5698,Km_10565.2.3,1969561758,2023-02-16,
5699,Km_10565.2.3,1969561758,2023-02-26,
5700,Km_10565.2.3,1969561758,2023-03-08,
5701,Km_10565.2.3,1969561758,2023-03-18,
5702,Km_10565.2.3,1969561758,2023-03-28,
5703,Km_10565.2.3,1969561758,2023-04-07,
5704,Km_10565.2.3,1969561758,2023-04-17,
5705,Km_10565.2.3,1969561758,2023-04-27,
5706,Km_10565.2.3,1969561758,2023-05-07,
5707,Km_10565.2.3,1969561758,2023-05-17,
5708,Km_10565.2.3,1969561758,2023-05-27,
5709,Km_10565.2.3,1969561758,2023-06-06,
5710,Km_10565.2.3,1969561758,2023-06-16,
5711,Km_10565.2.3,1969561758,2023-06-26,
5712,Km_10565.2.3,1969561758,2023-07-06,
5713,Km_10565.2.3,1969561758,2023-07-16,
5714,Km_10565.2.3,1969561758,2023-07-26,
5715,Km_10565.2.3,1969561758,2023-08-05,
5716,Km_10565.2.3,1969561758,2023-08-15,
5717,Km_10565.2.3,1969561758,2023-08-25,
5718,Km_10565.2.3,2073272845,2022-02-01,0.5757837451356465
5719,Km_10565.2.3,2073272845,2022-02-11,0.5724236675881209
5720,Km_10565.2.3,2073272845,2022-02-21,0.5771415860434459
5721,Km_10565.2.3,2073272845,2022-03-03,0.596889450801752
5722,Km_10565.2.3,2073272845,2022-03-13,0.6160153965733824
5723,Km_10565.2.3,2073272845,2022-03-23,0.5747140353968744
5724,Km_10565.2.3,2073272845,2022-04-02,0.46750727912834644
5725,Km_10565.2.3,2073272845,2022-04-12,0.4013770262688675
5726,Km_10565.2.3,2073272845,2022-04-22,0.4246441490698346
5727,Km_10565.2.3,2073272845,2022-05-02,0.5016115730324413
5728,Km_10565.2.3,2073272845,2022-05-12,0.5272342220729923
5729,Km_10565.2.3,2073272845,2022-05-22,0.5270019261355532
5730,Km_10565.2.3,2073272845,2022-06-01,0.4908466836671563
5731,Km_10565.2.3,2073272845,2022-06-11,0.4056674346849876
5732,Km_10565.2.3,2073272845,2022-06-21,0.33754346048894635
5733,Km_10565.2.3,2073272845,2022-07-01,0.3413994263561849
5734,Km_10565.2.3,2073272845,2022-07-11,0.39475664949717293
