,pointid,year,period,% bare soil
142,Km_42990.9,2024,R1,50.886261429665936
143,Km_4317,2024,R1,40.80928607723733
144,Km_4323.1,2024,R1,5.539850328886384
145,Km_43699.4,2024,R1,32.14285157813826
146,Km_45192.7,2024,R1,49.50808481724041
147,Km_45941.3.7,2024,R1,59.38960834359606
148,Km_47302.6,2024,R1,0.0
149,Km_47948.2,2024,R1,94.67298215838834
150,Km_48264.3,2024,R1,18.090720000307734
151,Km_48322,2024,R1,28.715244758409153
152,Km_48414.2,2024,R1,18.599231279585343
153,Km_48848.16,2024,R1,6.972681383462971
154,Km_4933,2024,R1,0.0
155,Km_4955.4,2024,R1,0.0
156,Km_50820.1,2024,R1,69.43469257600692
157,Km_5092.8,2024,R1,0.0
158,Km_5093.9,2024,R1,0.0
159,Km_5100.9,2024,R1,30.298604852757922
160,Km_5104.12,2024,R1,11.607474104702007
161,Km_52319.16,2024,R1,48.806441316699456
162,Km_54314.1,2024,R1,9.095725498460917
163,Km_5731.8,2024,R1,29.797690005333987
164,Km_5740.7,2024,R1,29.414512765963615
165,Km_57486.3,2024,R1,0.0
166,Km_5795.7,2024,R1,9.512217310026468
167,Km_5801.7,2024,R1,0.0
168,Km_5805.1,2024,R1,0.0
169,Km_58461.2,2024,R1,6.772956628366485
170,Km_60414.12,2024,R1,1.091824996632428
171,Km_60862.6,2024,R1,48.12425788489901
172,Km_61447,2024,R1,10.031920995758123
173,Km_62042.25,2024,R1,0.0
174,Km_62065.12,2024,R1,72.73414382550882
175,Km_62065.33,2024,R1,67.8134293343894
176,Km_62392,2024,R1,32.86780922500682
177,Km_64020.22,2024,R1,28.052850178848132
178,Km_64020.28,2024,R1,6.119976603104612
179,Km_64303.2,2024,R1,31.401131069937975
180,Km_6529.1.6,2024,R1,2.952891660659103
181,Km_6545.1.14,2024,R1,0.0
182,Km_6564.7,2024,R1,0.0
183,Km_68322.7,2024,R1,37.884293377134
184,Km_69530.1.1,2024,R1,8.77654105328243
185,Km_74314.1,2024,R1,70.85162542015159
186,Km_75942.1,2024,R1,0.0
187,Km_78832.1.4,2024,R1,6.121482127513453
188,Km_7885.4,2024,R1,8.13870613606996
189,Km_79299.2,2024,R1,37.35561245458507
190,Km_8009.12,2024,R1,41.15572981692315
191,Km_8030.9,2024,R1,35.95067318217684
192,Km_80562.16,2024,R1,66.05748909417389
193,Km_8064.2.6,2024,R1,26.17906709017703
194,Km_8069.5,2024,R1,0.0
195,Km_8151.1,2024,R1,1.7761783687131412
196,Km_9451.3,2024,R1,27.954593673980444
197,Km_9475,2024,R1,37.74729030564175
198,Km_9998.1,2024,R1,17.436960201503624
199,Lm_10274.7,2024,R1,39.0137856207375
200,Lm_10276.12,2024,R1,43.15795040421605
201,Lm_10626.4,2024,R1,24.814222462268177
202,Lm_10976.1,2024,R1,22.74861176419081
203,Lm_11070,2024,R1,13.860059424563095
204,Lm_11568.1,2024,R1,35.954061493033166
205,Lm_15064.9,2024,R1,42.28396634491832
206,Lm_15493.7,2024,R1,9.443834447957569
207,Lm_15507.1.3,2024,R1,62.5159138489712
208,Lm_16499,2024,R1,59.99258803991655
209,Lm_16502,2024,R1,21.33615539936546
210,Lm_18391.2,2024,R1,9.492090653854873
211,Lm_18408.4,2024,R1,59.42559975633698
212,Lm_18426.7,2024,R1,45.22505841713776
213,Lm_20687.1.15,2024,R1,25.35822964779521
214,Lm_23660,2024,R1,48.96635587427155
215,Lm_23808.12,2024,R1,30.86482102800386
216,Lm_25831,2024,R1,33.76983448373442
217,Lm_28084.7,2024,R1,13.399386950059725
218,Lm_28100.8,2024,R1,36.54378240955447
219,Lm_29262.4,2024,R1,45.79306092855895
220,Lm_31204.7,2024,R1,50.462280983958976
221,Lm_32746.7,2024,R1,46.36526524506492
222,Lm_3302,2024,R1,37.4308012161822
223,Lm_36251.1,2024,R1,19.530710677748974
224,Lm_36340.8,2024,R1,41.516401154111016
225,Lm_36674.1,2024,R1,58.003202451730296
226,Lm_37804.4,2024,R1,32.876950171291504
227,Lm_40976.11,2024,R1,80.41481781704617
228,Lm_42330.1,2024,R1,32.97969819682393
229,Lm_47073.2,2024,R1,64.20859950250286
230,Lm_5106,2024,R1,63.05534959534606
231,Lm_6334.6,2024,R1,36.50200981844742
232,Lm_6747.1,2024,R1,23.606921867897167
233,Lm_7179.1.1,2024,R1,11.242212495134922
234,Lm_7576.2,2024,R1,36.047281341847686
235,Lm_7577.1.13,2024,R1,20.08005363677742
236,Lm_7577.1.17,2024,R1,22.032365907863145
237,Lm_8458.7.2,2024,R1,23.97322305878198
238,Lm_8481.6,2024,R1,48.57942906001767
239,Lm_8484.2.3,2024,R1,37.753179107230174
240,Lm_8486.3,2024,R1,40.56743051006645
241,Lm_8898.1.8,2024,R1,57.64470763082984
242,Lm_9709.1.6,2024,R1,54.32480680960586
243,Ol_10076,2024,R1,18.8926115298114
244,Ol_10120.5,2024,R1,20.106613654458812
245,Ol_10214.11,2024,R1,7.785232247010598
246,Ol_10359.8,2024,R1,5.273219741395471
247,Ol_1036.21,2024,R1,55.07099605406191
248,Ol_10653.6,2024,R1,24.21790615103479
249,Ol_1068.12,2024,R1,27.017918438738615
250,Ol_10715.3,2024,R1,28.034786357301417
251,Ol_1076.10,2024,R1,50.2667343018711
252,Ol_10812.1,2024,R1,17.759973162661343
253,Ol_1094.1,2024,R1,25.244107889908022
254,Ol_11033.1,2024,R1,16.991746398733675
255,Ol_1107.5,2024,R1,10.383207983446066
256,Ol_1119,2024,R1,23.54264557981632
257,Ol_1125.15,2024,R1,61.88027601905771
258,Ol_11333.2.3,2024,R1,3.9343777607495056
259,Ol_11411,2024,R1,55.00623306652269
260,Ol_115,2024,R1,50.6317568400322
261,Ol_11542,2024,R1,0.5932501697201875
262,Ol_116.1,2024,R1,50.22610873972666
263,Ol_11600.7,2024,R1,17.889322590091194
264,Ol_11694.5,2024,R1,33.14882679093664
265,Ol_11964.4,2024,R1,0.0
266,Ol_12037.5,2024,R1,16.058566092564607
267,Ol_1238.5,2024,R1,18.70447464042382
268,Ol_1258.4,2024,R1,19.1725382769589
269,Ol_12609.15,2024,R1,28.346898307904432
270,Ol_12833.8,2024,R1,46.75342620439669
271,Ol_12837.16,2024,R1,38.68173749394291
272,Ol_12842.20,2024,R1,71.69644309591806
273,Ol_12988,2024,R1,7.216584201641556
274,Ol_13016.1,2024,R1,56.631031302435396
275,Ol_13047,2024,R1,62.00636028009819
276,Ol_13256.5,2024,R1,35.36005138971863
277,Ol_1348,2024,R1,20.574426883825595
278,Ol_13828,2024,R1,37.88762858098093
279,Ol_139,2024,R1,0.0
280,Ol_14245.12,2024,R1,26.39880502534161
281,Ol_14340.13,2024,R1,75.40240068028264
282,Ol_14436,2024,R1,16.135553244082026
283,Ol_145.2,2024,R1,22.699903180650562
284,Ol_1529.5,2024,R1,56.14933656563069
285,Ol_15393.2,2024,R1,50.30792183192585
286,Ol_15584.1,2024,R1,69.1540768804491
287,Ol_1561.5,2024,R1,41.171621818265876
288,Ol_15619.2,2024,R1,57.307762719673505
289,Ol_1562.2,2024,R1,47.57060299251091
290,Ol_15655,2024,R1,12.521968237976772
291,Ol_1579.7,2024,R1,54.59145409719919
292,Ol_1582.15,2024,R1,14.727397288134242
293,Ol_1585.1,2024,R1,26.36691337713404
294,Ol_1587.1,2024,R1,58.189594503874154
295,Ol_1596.9,2024,R1,16.94599606793427
296,Ol_16.1,2024,R1,22.215048341595622
297,Ol_1609.10,2024,R1,24.5763694389123
298,Ol_1620.4,2024,R1,43.166722461430446
299,Ol_1625.7,2024,R1,67.41806294923622
300,Ol_1626.10,2024,R1,52.465075897928806
301,Ol_16403.1,2024,R1,35.82554761779452
302,Ol_1649.1,2024,R1,7.527422948771811
303,Ol_16672.4,2024,R1,41.20457631527003
304,Ol_16690,2024,R1,32.421122989855725
305,Ol_16774.6,2024,R1,5.438371605567215
306,Ol_1686.1,2024,R1,10.42266136232672
307,Ol_1703.3,2024,R1,33.215756171235256
308,Ol_1703.40,2024,R1,63.001228137721824
309,Ol_1739.3,2024,R1,45.94823765810131
310,Ol_17525.1,2024,R1,15.903867831985643
311,Ol_1765.9,2024,R1,64.29544711444501
312,Ol_18064.5,2024,R1,55.62213186147644
313,Ol_18140.4,2024,R1,49.761826104433936
314,Ol_18277.5,2024,R1,33.15314936982234
315,Ol_18283.20,2024,R1,55.10876520762501
316,Ol_1837.9,2024,R1,27.330495982143997
317,Ol_18690.1.4,2024,R1,0.0
318,Ol_1901.4,2024,R1,50.66559381348823
319,Ol_1903.3,2024,R1,20.75552774537644
320,Ol_1927.11,2024,R1,37.180519728971035
321,Ol_1993.13,2024,R1,39.443487345256926
322,Ol_1997.2,2024,R1,41.83963004453651
323,Ol_20279.4,2024,R1,64.31324731598748
324,Ol_2028.3,2024,R1,36.66368166785362
325,Ol_20289,2024,R1,15.089716479079552
326,Ol_2059.11,2024,R1,51.629833064860065
327,Ol_2063.12,2024,R1,36.85622593208567
328,Ol_20925.6,2024,R1,33.046507251075745
329,Ol_21017.10,2024,R1,48.87040945862068
330,Ol_2137,2024,R1,7.979667099480574
331,Ol_2155.7,2024,R1,59.747892434323276
332,Ol_2231.6,2024,R1,0.0
333,Ol_2249,2024,R1,20.459674839230864
334,Ol_2263.1,2024,R1,20.9005002053594
335,Ol_22696,2024,R1,45.37487621004199
336,Ol_2303.2,2024,R1,32.9958796966431
337,Ol_2307,2024,R1,56.53018897646965
338,Ol_2331.3,2024,R1,16.796644375376072
339,Ol_2358.2,2024,R1,81.31064641905621
340,Ol_2375.1,2024,R1,13.317223183424748
341,Ol_23905.3,2024,R1,49.29489324640263
342,Ol_2395.2,2024,R1,26.79564419179995
343,Ol_2406.2,2024,R1,38.963564442655176
344,Ol_2424.15,2024,R1,58.502475489352015
345,Ol_2426.16,2024,R1,90.23475076159787
346,Ol_2468.6,2024,R1,60.87027913759262
347,Ol_2529.2,2024,R1,0.0
348,Ol_2545.2,2024,R1,23.18218853636326
349,Ol_2546.14,2024,R1,48.59222518447083
350,Ol_2566.13,2024,R1,9.13841756384371
351,Ol_2616.1,2024,R1,52.35870684731325
352,Ol_2773.9,2024,R1,23.14078406949724
353,Ol_2795.5,2024,R1,43.583653349385834
354,Ol_2819.2,2024,R1,53.38898849096276
355,Ol_290.12,2024,R1,31.83973255440925
356,Ol_3161.31,2024,R1,48.362643865346854
357,Ol_3242.2,2024,R1,61.18155328245023
358,Ol_326.1,2024,R1,48.06614553323499
359,Ol_3295.2,2024,R1,32.50141865851004
360,Ol_3329.8,2024,R1,86.85774020797112
361,Ol_3422.10,2024,R1,77.90621024762842
362,Ol_3539.2,2024,R1,21.220220768386806
363,Ol_3553.4,2024,R1,41.0739754193275
364,Ol_3648.7,2024,R1,20.60683417845391
365,Ol_3799.2,2024,R1,51.20548231367978
366,Ol_3828.2,2024,R1,32.436305209331145
367,Ol_3835.5,2024,R1,43.116326804352695
368,Ol_3837.9,2024,R1,66.34011218454941
369,Ol_3848,2024,R1,6.6244918103608
370,Ol_3946.13,2024,R1,40.90997018388883
371,Ol_4193,2024,R1,59.519471074688056
372,Ol_4224.4,2024,R1,21.444191284244873
373,Ol_4229,2024,R1,22.61652238034536
374,Ol_4312.1,2024,R1,19.06164815692505
375,Ol_4452.7,2024,R1,33.35004804778003
376,Ol_4513,2024,R1,39.74873787191524
377,Ol_463.30,2024,R1,64.61169637125904
378,Ol_4678.1,2024,R1,55.3124113374506
379,Ol_4680,2024,R1,10.300239015197562
380,Ol_4857.7,2024,R1,50.21024584598959
381,Ol_5150.5,2024,R1,18.076321136640765
382,Ol_5241.21,2024,R1,8.558494926452004
383,Ol_5258.10,2024,R1,58.97541837192213
384,Ol_5471.8,2024,R1,18.26738271459462
385,Ol_550.4,2024,R1,90.4996556891355
386,Ol_5570.4,2024,R1,6.545594724551221
387,Ol_5614,2024,R1,16.028279376656904
388,Ol_5663.9,2024,R1,81.24468457807133
389,Ol_5673.5,2024,R1,26.297791251694314
390,Ol_5685.19,2024,R1,80.93820577880335
391,Ol_5687.8,2024,R1,77.82170538044134
392,Ol_5714.1,2024,R1,44.923808289348436
393,Ol_5740.2,2024,R1,11.954921979852593
394,Ol_5811.14,2024,R1,18.059727454142372
395,Ol_5817.11,2024,R1,47.81604835047363
396,Ol_5821.5,2024,R1,2.3230929107748244
397,Ol_5833.6,2024,R1,3.92123890860892
398,Ol_5861.15,2024,R1,11.708186515492685
399,Ol_593.11,2024,R1,63.60825681579507
400,Ol_5930.8,2024,R1,91.27338389010374
401,Ol_5971.17,2024,R1,48.445303319303164
402,Ol_5980.12,2024,R1,16.812904328784434
403,Ol_5983.4,2024,R1,78.79931982190278
404,Ol_5989.15,2024,R1,11.03573713369449
405,Ol_5989.2,2024,R1,11.715135091298837
406,Ol_6022.2,2024,R1,16.460056914802976
407,Ol_6096.2,2024,R1,0.0
408,Ol_619.4,2024,R1,25.851771261703217
409,Ol_6337.16,2024,R1,26.64872101968489
410,Ol_6341.22,2024,R1,41.31839899872972
411,Ol_6360.10,2024,R1,14.958661039644545
412,Ol_6418.8,2024,R1,23.64065963751164
413,Ol_6671.7,2024,R1,40.715372931001596
414,Ol_6782.3,2024,R1,69.6126523619906
415,Ol_683.2,2024,R1,92.62076883120282
416,Ol_6935.8,2024,R1,51.144791349376106
417,Ol_7035.6,2024,R1,70.72900044848183
418,Ol_7084.8,2024,R1,31.712231457153617
419,Ol_7143.8,2024,R1,40.298446994710304
420,Ol_7184.1,2024,R1,33.601114055960466
421,Ol_7210.12,2024,R1,41.119448123276335
422,Ol_7274.5,2024,R1,7.955429134704422
423,Ol_7408.3,2024,R1,86.03213546466473
424,Ol_748.13,2024,R1,21.302692359748725
425,Ol_749.18,2024,R1,24.78684765132875
426,Ol_7536.6,2024,R1,29.893281022358913
427,Ol_7734,2024,R1,20.144516412657502
428,Ol_7760.4,2024,R1,15.80487545204447
429,Ol_7768.9,2024,R1,38.394329024288446
430,Ol_778.1,2024,R1,30.265647217659563
431,Ol_782.5,2024,R1,64.55430292005903
432,Ol_7921.1.6,2024,R1,28.082680007421395
433,Ol_7928.4,2024,R1,34.14392058034175
434,Ol_7941.5,2024,R1,83.30262790568943
435,Ol_818.1,2024,R1,29.21862544371059
436,Ol_8195.4,2024,R1,23.963012820624126
437,Ol_8233,2024,R1,9.164133061123458
438,Ol_827.8,2024,R1,53.57954376235654
439,Ol_8293,2024,R1,12.968933147193864
440,Ol_8297.10,2024,R1,0.0
441,Ol_8301.3.1,2024,R1,8.37653528880836
442,Ol_8318.1,2024,R1,33.93846457664642
443,Ol_8360.7,2024,R1,99.72553622910792
444,Ol_8741.5,2024,R1,34.69316724003584
445,Ol_8798.2,2024,R1,38.734815257049206
446,Ol_8799.1,2024,R1,44.116097381680106
447,Ol_8824.2,2024,R1,29.48465880793772
448,Ol_8888.15,2024,R1,89.60916191231729
449,Ol_8952.2,2024,R1,17.01033012662153
450,Ol_9050.2,2024,R1,15.837100439776597
451,Ol_9053.1,2024,R1,33.094268385677125
452,Ol_9077.8,2024,R1,23.35478834706847
453,Ol_9079.2,2024,R1,20.176949273142753
454,Ol_9185,2024,R1,16.71213508014812
455,Ol_9473.2,2024,R1,24.784039448354818
456,Ol_9501.1,2024,R1,54.44161232536274
457,Ol_9534,2024,R1,32.55934057407373
458,Ol_9615.10,2024,R1,31.401020543956697
459,Ol_9617.9,2024,R1,41.02757581916039
460,Ol_9635.4,2024,R1,59.996683448328284
461,Ol_9663.13,2024,R1,28.34018800018942
462,Ol_9676.2,2024,R1,11.871607348935786
463,Ol_9689.8,2024,R1,11.63977163125816
464,Ol_9702.6,2024,R1,31.71834158341803
465,Ol_9793,2024,R1,0.0
466,Ol_9797.2,2024,R1,42.320082324209395
467,Ol_9833.1,2024,R1,66.24377964524287
468,Ol_9942.2,2024,R1,44.80767436403352
469,Ol_9976.1,2024,R1,67.35835843398942
470,Ol_9986.6,2024,R1,84.54802108869725
471,Ol_9987,2024,R1,3.1251824911569233
472,Pl_10047.1.3,2024,R1,34.503405521921835
473,Pl_10446.2.18,2024,R1,83.02153167353772
474,Pl_10450.3,2024,R1,24.586570104329667
475,Pl_10560.24,2024,R1,14.294203289084075
476,Pl_10606.1.1,2024,R1,14.822173069480007
477,Pl_10832,2024,R1,64.06205595700703
478,Pl_10846.13,2024,R1,42.99080452221576
479,Pl_11475.1.3,2024,R1,21.237554771148844
480,Pl_11510.1.14,2024,R1,6.352183428041193
481,Pl_11709.1.5,2024,R1,41.71552881801763
482,Pl_11721.8,2024,R1,66.98609113028957
483,Pl_11722.1.5,2024,R1,37.28090401110808
484,Pl_11729.3,2024,R1,10.778430643189168
485,Pl_11738.2.13,2024,R1,35.286742108433785
486,Pl_11738.5,2024,R1,13.910742382231946
487,Pl_11780.3,2024,R1,74.36037543202696
488,Pl_11785.2.4,2024,R1,11.954421806385577
489,Pl_11786.1.1,2024,R1,0.0
490,Pl_11816.1.3,2024,R1,41.703777941371094
491,Pl_11818.1,2024,R1,64.08877692507724
492,Pl_12272.4,2024,R1,3.5622306148127505
493,Pl_12293.21,2024,R1,38.94433405451906
494,Pl_12362.1,2024,R1,73.00655366606554
495,Pl_12751.2,2024,R1,32.39073268624107
496,Pl_13088.2.4,2024,R1,0.0
497,Pl_13114.6,2024,R1,18.173912089570763
498,Pl_13119,2024,R1,37.24564909527382
499,Pl_13332.1.1,2024,R1,24.918106318469942
500,Pl_13335.1,2024,R1,2.9032485146355724
501,Pl_13377,2024,R1,38.506933217672696
502,Pl_13567.3,2024,R1,23.795415864218988
503,Pl_13807.2,2024,R1,13.344619558566626
504,Pl_13827.11,2024,R1,42.99084013019463
505,Pl_14217.12,2024,R1,54.882387790757925
506,Pl_14232.4,2024,R1,5.057661024980755
507,Pl_14393.14,2024,R1,55.36668823811834
508,Pl_14416.1,2024,R1,25.16459412753902
509,Pl_14514,2024,R1,70.53289441522479
510,Pl_14538.6,2024,R1,13.680092828017838
511,Pl_14641.2.2,2024,R1,31.843954392624923
512,Pl_14658.2.5,2024,R1,24.264336025238624
513,Pl_14883.4,2024,R1,0.0
514,Pl_14930.3,2024,R1,24.342923957556597
515,Pl_15005,2024,R1,61.96748347273455
516,Pl_15051.9,2024,R1,55.81675073247997
517,Pl_15285.14,2024,R1,15.795182845556626
518,Pl_1563.3,2024,R1,32.21840807274219
519,Pl_15658.1.3,2024,R1,58.31889222829626
520,Pl_15667.6,2024,R1,35.0363199185502
521,Pl_16069.1.1,2024,R1,22.0427288724484
522,Pl_16070,2024,R1,12.04375602537759
523,Pl_16554.1.9,2024,R1,7.886562709751345
524,Pl_16660.1.25,2024,R1,51.325001057735165
525,Pl_16834.1,2024,R1,18.72233599342068
526,Pl_17017.11,2024,R1,38.95326271645174
527,Pl_17122,2024,R1,61.39445463442599
528,Pl_17446.13,2024,R1,10.795127265413766
529,Pl_17447.2.1,2024,R1,41.963443636232945
530,Pl_17447.3.5,2024,R1,6.97947094566543
531,Pl_17493.1,2024,R1,8.015205169910821
532,Pl_17543.7,2024,R1,29.368797662945596
533,Pl_17544.2,2024,R1,53.8836590682478
534,Pl_18019.26,2024,R1,0.0
535,Pl_18026.12,2024,R1,9.49717193888292
536,Pl_18026.3.1,2024,R1,13.303883931512061
537,Pl_18078.2,2024,R1,19.292759602770424
538,Pl_18211.11,2024,R1,59.75033163415554
539,Pl_18515.1.2,2024,R1,49.66522567359013
540,Pl_19253.1.6,2024,R1,17.910478028649692
541,Pl_19287.6,2024,R1,79.60220554477169
542,Pl_19368.4,2024,R1,42.63903910148389
543,Pl_19508.2.1,2024,R1,51.9272125775265
544,Pl_19508.2.19,2024,R1,15.727187296537663
545,Pl_19508.6,2024,R1,12.824526030235198
546,Pl_19533.1,2024,R1,27.33462459569583
547,Pl_19980.3,2024,R1,55.83623117062746
548,Pl_20078.26,2024,R1,2.5803969807681675
549,Pl_20089.2,2024,R1,46.960224917133644
550,Pl_20430.1,2024,R1,31.274227585252962
551,Pl_20645.1.8,2024,R1,28.964999284217143
552,Pl_20856.1.13,2024,R1,0.0
553,Pl_21120.8,2024,R1,23.1034151297503
554,Pl_21271.2,2024,R1,29.123114715345316
555,Pl_21766.1.1,2024,R1,17.954156438723764
556,Pl_21767.21,2024,R1,7.8461064709812804
557,Pl_21772.3,2024,R1,19.033359537523463
558,Pl_21779.4,2024,R1,16.31307428363667
559,Pl_22016.1.4,2024,R1,61.135459880774604
560,Pl_22452.1,2024,R1,22.269006767951854
561,Pl_22494.2,2024,R1,0.0
562,Pl_22987.1.8,2024,R1,0.0
563,Pl_23117.1,2024,R1,30.70442447075087
564,Pl_24043.3.1,2024,R1,5.688392753106339
565,Pl_24286.1,2024,R1,48.19380346620517
566,Pl_24687.3,2024,R1,0.0
567,Pl_25053.16,2024,R1,0.0
568,Pl_25135.1.3,2024,R1,47.53824313597039
569,Pl_25276.2,2024,R1,22.807403108440305
570,Pl_25350.30,2024,R1,51.04656238072033
571,Pl_26443.16,2024,R1,53.13283843875061
572,Pl_26857.1.3,2024,R1,0.0
573,Pl_2760.2,2024,R1,0.0
574,Pl_27674.7,2024,R1,39.72109354919186
