,pointid,year,period,% bare soil
154,Zn_42819.1,2022,R1,89.15077544500409
155,Zn_42945.1.1,2022,R1,37.93203937809052
156,Zn_43074.1,2022,R1,6.5511851843101505
157,Zn_43363.4,2022,R1,37.934897532252535
158,Zn_44403.4,2022,R1,2.5022679458260555
159,Zn_4451.2,2022,R1,51.941931791670704
160,Zn_44800.3.3,2022,R1,62.072396577874166
161,Zn_44969.1.5,2022,R1,52.866614496735
162,Zn_45358.1.2,2022,R1,19.558475027197517
163,Zn_45665.1.3,2022,R1,43.94919297089826
164,Zn_46140.1,2022,R1,37.17755003091304
165,Zn_46170.2.1,2022,R1,61.01156335346308
166,Zn_46299.9,2022,R1,49.21210492275189
167,Zn_46371.1.1,2022,R1,29.077676326221138
168,Zn_4647.8,2022,R1,9.4007053272611
169,Zn_46987.4,2022,R1,38.50207381502078
170,Zn_47748.8,2022,R1,10.585051023149768
171,Zn_47936.1,2022,R1,88.10727520838925
172,Zn_48113.1,2022,R1,45.581150433956054
173,Zn_48774.8,2022,R1,72.45289167092258
174,Zn_50440.5,2022,R1,10.801864694842807
175,Zn_50441.1.3,2022,R1,29.775178812477122
176,Zn_51451.1,2022,R1,45.52595907967919
177,Zn_52194.2,2022,R1,48.246559013497254
178,Zn_52249.3,2022,R1,26.07898546952448
179,Zn_53201.3,2022,R1,27.16161809504846
180,Zn_53732.7,2022,R1,56.27936227470526
181,Zn_54324.10,2022,R1,14.968726794014703
182,Zn_55796.2,2022,R1,47.30775541002156
183,Zn_56164.18,2022,R1,38.86793949568342
184,Zn_56194.1.1,2022,R1,56.29910248768771
185,Zn_58403.2,2022,R1,51.71299166695646
186,Zn_58710.9,2022,R1,45.51880186885457
187,Zn_5895.8,2022,R1,67.29021762529591
188,Zn_59.3,2022,R1,59.73776390309046
189,Zn_59061.3,2022,R1,17.99456000882738
190,Zn_59178.10,2022,R1,79.61667508185137
191,Zn_59660.5,2022,R1,74.71718514853144
192,Zn_60164.3,2022,R1,14.876546800441067
193,Zn_60212,2022,R1,65.69330974414747
194,Zn_61210.9,2022,R1,34.153920617990835
195,Zn_61289.6,2022,R1,4.774426747913285
196,Zn_62288.3,2022,R1,35.04807438904029
197,Zn_62291.1.3,2022,R1,75.02098047359598
198,Zn_62559.2,2022,R1,41.20307144413394
199,Zn_62598.1,2022,R1,26.054379355380732
200,Zn_62685.1.2,2022,R1,52.58015630828849
201,Zn_62824.5.7,2022,R1,48.79850392540349
202,Zn_63523.11,2022,R1,64.90881563614428
203,Zn_64276.2,2022,R1,69.31839674144229
204,Zn_65575,2022,R1,26.798006714466567
205,Zn_66105.3,2022,R1,27.91447982676359
206,Zn_71412.1,2022,R1,55.14202682847189
207,Zn_71703.1,2022,R1,28.30951670252628
208,Zn_72666.1,2022,R1,62.29877713529704
209,Zn_73717.14,2022,R1,90.0342801543677
210,Zn_73848.21,2022,R1,11.483380029430391
211,Zn_75571.1,2022,R1,59.88519048789676
212,Zn_78379.1,2022,R1,20.580739061375994
213,Zn_78494.10,2022,R1,49.99326653817625
214,Zn_78785.2,2022,R1,61.236719222992264
215,Zn_78905.5,2022,R1,24.308726350407504
216,Zn_7926.10,2022,R1,22.68231681055499
217,Zn_80725.2,2022,R1,45.54912998770138
218,Zn_80740.1,2022,R1,24.466467732690468
219,Zn_81227.8,2022,R1,57.73645353238075
220,Zn_81508.2,2022,R1,14.1796761393767
221,Zn_82680.3,2022,R1,45.83230248000652
222,Zn_82683.1,2022,R1,43.49483885936626
223,Zn_84722.3,2022,R1,69.1238854823123
224,Zn_86559.13,2022,R1,39.67045771270303
225,Zn_8668.9,2022,R1,63.456039793971186
226,Zn_86708.4,2022,R1,40.50978698511496
227,Zn_87488.5,2022,R1,23.73152234387102
228,Zn_88882,2022,R1,48.956425506153494
229,Zn_88994.5.3,2022,R1,54.32978371142247
230,Zn_89900.15,2022,R1,28.723035317746838
231,Zn_9019.1.4,2022,R1,34.95513334237933
232,Zn_9041.13,2022,R1,49.62500853440254
233,Zn_90455.1,2022,R1,35.364239707534665
234,Zn_90653.4,2022,R1,24.640016235592817
235,Zn_90826.1,2022,R1,61.50697718604907
236,Zn_91157.3,2022,R1,27.231457544027638
237,Zn_91777.1,2022,R1,16.235733153327665
238,Zn_94452.3,2022,R1,32.39728563189575
239,DM_386.7,2022,R2,48.5695046858719
240,Lm_10274.7,2022,R2,61.224193151042385
241,Lm_10276.12,2022,R2,54.148053010112704
242,Lm_10626.4,2022,R2,24.83531293226656
243,Lm_10976.1,2022,R2,36.50075873787694
244,Lm_11070,2022,R2,14.859144389373471
245,Lm_11568.1,2022,R2,62.55037070767976
246,Lm_15064.9,2022,R2,16.232700223195252
247,Lm_15493.7,2022,R2,62.18358852132919
248,Lm_15507.1.3,2022,R2,34.72305189812941
249,Lm_16499,2022,R2,41.018272074095734
250,Lm_16502,2022,R2,35.902427063766254
251,Lm_18391.2,2022,R2,28.99417800408181
252,Lm_18408.4,2022,R2,83.87285327852976
253,Lm_18426.7,2022,R2,57.08301191085554
254,Lm_20687.1.15,2022,R2,38.07357184046824
255,Lm_23660,2022,R2,31.092482759377432
256,Lm_23808.12,2022,R2,28.325473938347596
257,Lm_25831,2022,R2,24.368273972152185
258,Lm_28084.7,2022,R2,12.184287115100545
259,Lm_28100.8,2022,R2,53.37002801500657
260,Lm_29262.4,2022,R2,37.96313944570291
261,Lm_31204.7,2022,R2,50.63948549291646
262,Lm_32746.7,2022,R2,59.323009720296106
263,Lm_3302,2022,R2,57.200825818618284
264,Lm_36251.1,2022,R2,45.6159496460585
265,Lm_36340.8,2022,R2,29.170943007462206
266,Lm_36674.1,2022,R2,56.117980473058005
267,Lm_37804.4,2022,R2,45.22490924969462
268,Lm_40976.11,2022,R2,81.35953873598541
269,Lm_42330.1,2022,R2,42.887696688974025
270,Lm_47073.2,2022,R2,65.44648283246991
271,Lm_5106,2022,R2,53.08043007344375
272,Lm_6334.6,2022,R2,47.7908136325513
273,Lm_6747.1,2022,R2,8.772276845305537
274,Lm_7179.1.1,2022,R2,39.81944341422869
275,Lm_7576.2,2022,R2,10.282942678016786
276,Lm_7577.1.13,2022,R2,31.454205188209784
277,Lm_7577.1.17,2022,R2,27.831059475441343
278,Lm_8458.7.2,2022,R2,64.11925507378062
279,Lm_8481.6,2022,R2,48.34340420358692
280,Lm_8484.2.3,2022,R2,8.771321751358437
281,Lm_8486.3,2022,R2,49.53266338189943
282,Lm_8898.1.8,2022,R2,11.603528423723448
283,Lm_9709.1.6,2022,R2,65.36267480989486
284,Zn_10111.7,2022,R2,38.504632356864576
285,Zn_102166.5,2022,R2,53.277578207575495
286,Zn_103695.5,2022,R2,35.878178362322075
287,Zn_105462.1,2022,R2,19.97254764851874
288,Zn_10583.5,2022,R2,41.40721157589271
289,Zn_105980.5,2022,R2,34.74406527046791
290,Zn_113200.1,2022,R2,44.10904030124524
291,Zn_114013.6,2022,R2,35.91366235156475
292,Zn_11411.7,2022,R2,41.55442143910306
293,Zn_119428.1,2022,R2,50.755349587823105
294,Zn_12018.10,2022,R2,66.201528328222
295,Zn_12023.2,2022,R2,79.88554486682355
296,Zn_12233.18,2022,R2,79.62733846011822
297,Zn_12340.6,2022,R2,43.91523695058367
298,Zn_124534.8,2022,R2,34.671953889843756
299,Zn_124557.4,2022,R2,60.23907193173369
300,Zn_127029.1,2022,R2,76.16711767456694
301,Zn_129510.4,2022,R2,35.46012950229079
302,Zn_130118.2,2022,R2,33.43261718364354
303,Zn_13057.9,2022,R2,20.031795250084354
304,Zn_130761.1.1,2022,R2,68.8604886930322
305,Zn_131680.2,2022,R2,15.193564333343016
306,Zn_13339.13,2022,R2,46.064857691465
307,Zn_134351,2022,R2,25.73526457162622
308,Zn_135839.8,2022,R2,54.15718002998795
309,Zn_138937.3,2022,R2,55.69366187510683
310,Zn_141666.4,2022,R2,8.258897095399048
311,Zn_141803.9,2022,R2,48.18013472804829
312,Zn_142248,2022,R2,54.819867408757815
313,Zn_14495.1,2022,R2,72.9966163402723
314,Zn_146709,2022,R2,15.248630129555952
315,Zn_148821.1.1,2022,R2,60.0842846602454
316,Zn_148962.6,2022,R2,50.96240179701579
317,Zn_15354.2.5,2022,R2,78.14061056187207
318,Zn_19057.3,2022,R2,5.178340086099002
319,Zn_19394.1,2022,R2,57.33426663237884
320,Zn_19449,2022,R2,30.950493401395168
321,Zn_19499.5,2022,R2,0.0
322,Zn_19592.4,2022,R2,12.83836753182143
323,Zn_20651.3,2022,R2,58.14966137792087
324,Zn_21102.1.9,2022,R2,38.06105989152388
325,Zn_21373.4,2022,R2,19.884428559985608
326,Zn_21375.5,2022,R2,48.759733314628434
327,Zn_21500.1,2022,R2,25.173811638899483
328,Zn_21593.1.8,2022,R2,68.48622029857869
329,Zn_21596.7,2022,R2,82.66172200488793
330,Zn_21642.2.1,2022,R2,41.106519748591595
331,Zn_21802.2,2022,R2,63.91676181218605
332,Zn_22040.1,2022,R2,31.88590780896867
333,Zn_2220.1.3,2022,R2,78.9380065151146
334,Zn_22318.1,2022,R2,74.31323387040307
335,Zn_22574.1,2022,R2,56.84820883139599
336,Zn_23132.1.1,2022,R2,11.388034169636837
337,Zn_23495.1,2022,R2,45.86796435283293
338,Zn_24082.3.5,2022,R2,87.29487009046936
339,Zn_24169.1.1,2022,R2,60.76953721224834
340,Zn_24526.1.2,2022,R2,81.26198779218774
341,Zn_24846.1,2022,R2,64.29279663059567
342,Zn_25092.1.1,2022,R2,78.50991265831429
343,Zn_25431.7,2022,R2,41.69775407256851
344,Zn_25649.13,2022,R2,74.39008800411166
345,Zn_25747.8,2022,R2,88.11717522501446
346,Zn_25775.3,2022,R2,33.78352114470209
347,Zn_25804.1,2022,R2,81.02235193074038
348,Zn_26853,2022,R2,34.25789489436777
349,Zn_27237.3,2022,R2,33.27168993551941
350,Zn_27271,2022,R2,65.97574735263615
351,Zn_28442.1.7,2022,R2,54.924218167664485
352,Zn_29141.1,2022,R2,35.16012086945688
353,Zn_29557,2022,R2,38.467711259917195
354,Zn_29583.2,2022,R2,30.445448606681275
355,Zn_29629.2.1,2022,R2,88.87834280009811
356,Zn_29684.20,2022,R2,0.0
357,Zn_30850.2,2022,R2,56.00045394948483
358,Zn_31255.5.3,2022,R2,45.29616599696493
359,Zn_31353,2022,R2,37.73253701805347
360,Zn_31462.1,2022,R2,61.9698041210239
361,Zn_31836.5,2022,R2,45.39042885328482
362,Zn_32064,2022,R2,51.32631361965338
363,Zn_32107.2.8,2022,R2,72.32554348974752
364,Zn_32270.6,2022,R2,65.04141742772754
365,Zn_33079.3,2022,R2,41.788816895556586
366,Zn_33256.13,2022,R2,46.86693326840196
367,Zn_34066.6,2022,R2,87.89325841607926
368,Zn_34085.1,2022,R2,76.22363473342332
369,Zn_34475.4,2022,R2,46.72068301540844
370,Zn_34488.1,2022,R2,5.678503223803902
371,Zn_34559.1.10,2022,R2,67.82514044186159
372,Zn_36779,2022,R2,56.47220372711041
373,Zn_36958,2022,R2,24.871960769181044
374,Zn_36963.6,2022,R2,62.86161345635498
375,Zn_36980.6,2022,R2,50.467209676177305
376,Zn_37116.18,2022,R2,43.776239352995624
377,Zn_37250.1,2022,R2,55.339374529512384
378,Zn_37258.6,2022,R2,52.43832060267426
379,Zn_3758.2.5,2022,R2,56.842422728257525
380,Zn_37835,2022,R2,88.03643908025293
381,Zn_3804.15,2022,R2,37.53945273528182
382,Zn_38656.2,2022,R2,62.42625916904518
383,Zn_38769.5.2,2022,R2,54.56918441805062
384,Zn_38968.1,2022,R2,55.925196718384065
385,Zn_39074.14,2022,R2,33.0514139426359
386,Zn_39152.1.7,2022,R2,24.099298550813927
387,Zn_40654.1.3,2022,R2,61.37793406115409
388,Zn_41561.8,2022,R2,55.665934317006595
389,Zn_41728.1.1,2022,R2,14.83927609739151
390,Zn_42291.6,2022,R2,70.29989476794
391,Zn_42598,2022,R2,53.23684999420898
392,Zn_42724.9,2022,R2,78.35468492930454
393,Zn_42819.1,2022,R2,87.48399655090424
394,Zn_42945.1.1,2022,R2,37.93203937809052
395,Zn_43074.1,2022,R2,6.5511851843101505
396,Zn_43363.4,2022,R2,28.35216667962039
397,Zn_44403.4,2022,R2,6.629275549000843
398,Zn_4451.2,2022,R2,65.94302012379339
399,Zn_44800.3.3,2022,R2,55.89756549309954
400,Zn_44969.1.5,2022,R2,56.48805512358809
401,Zn_45358.1.2,2022,R2,18.222757348834968
402,Zn_45665.1.3,2022,R2,46.54199266065463
403,Zn_46140.1,2022,R2,33.52164833660691
404,Zn_46170.2.1,2022,R2,61.01156335346308
405,Zn_46299.9,2022,R2,48.71397860551691
406,Zn_46371.1.1,2022,R2,34.05677158362445
407,Zn_4647.8,2022,R2,16.116642127496586
408,Zn_46987.4,2022,R2,42.00984350480996
409,Zn_47748.8,2022,R2,10.585051023149768
410,Zn_47936.1,2022,R2,88.10727520838925
411,Zn_48113.1,2022,R2,41.81710828624013
412,Zn_48774.8,2022,R2,72.45289167092258
413,Zn_50440.5,2022,R2,17.150247499685488
414,Zn_50441.1.3,2022,R2,30.7001140012802
415,Zn_51451.1,2022,R2,45.52595907967919
416,Zn_52194.2,2022,R2,48.246559013497254
417,Zn_52249.3,2022,R2,35.62567369224262
418,Zn_53201.3,2022,R2,27.16161809504846
419,Zn_53732.7,2022,R2,61.61181552235689
420,Zn_54324.10,2022,R2,14.097249885631694
421,Zn_55796.2,2022,R2,44.40860657822239
422,Zn_56164.18,2022,R2,40.1198988429494
423,Zn_56194.1.1,2022,R2,58.91618267426579
424,Zn_58403.2,2022,R2,34.65893841253631
425,Zn_58710.9,2022,R2,57.38700690175042
426,Zn_5895.8,2022,R2,67.29021762529591
427,Zn_59.3,2022,R2,58.222960173602324
428,Zn_59061.3,2022,R2,17.99456000882738
429,Zn_59178.10,2022,R2,49.02677193145717
430,Zn_59660.5,2022,R2,74.71718514853144
431,Zn_60164.3,2022,R2,22.763067800568777
432,Zn_60212,2022,R2,64.28880077450681
433,Zn_61210.9,2022,R2,32.91690640756369
434,Zn_61289.6,2022,R2,9.855976478182317
435,Zn_62288.3,2022,R2,35.04807438904029
436,Zn_62291.1.3,2022,R2,75.02098047359598
437,Zn_62559.2,2022,R2,47.70558466347886
438,Zn_62598.1,2022,R2,27.32921472273358
439,Zn_62685.1.2,2022,R2,52.58015630828849
440,Zn_62824.5.7,2022,R2,48.79850392540349
441,Zn_63523.11,2022,R2,63.58967044159672
442,Zn_64276.2,2022,R2,73.25247831945917
443,Zn_65575,2022,R2,19.346878348139477
444,Zn_66105.3,2022,R2,27.91447982676359
445,Zn_71412.1,2022,R2,55.14202682847189
446,Zn_71703.1,2022,R2,23.039286740022792
447,Zn_72666.1,2022,R2,47.722117108887566
448,Zn_73717.14,2022,R2,86.41157249617443
449,Zn_73848.21,2022,R2,13.034544642506871
450,Zn_75571.1,2022,R2,59.88519048789676
451,Zn_78379.1,2022,R2,20.580739061375994
452,Zn_78494.10,2022,R2,33.55591499790615
453,Zn_78785.2,2022,R2,61.58879512452721
454,Zn_78905.5,2022,R2,32.41769955605906
455,Zn_7926.10,2022,R2,19.871762505602966
456,Zn_80725.2,2022,R2,45.54912998770138
457,Zn_80740.1,2022,R2,45.310265917403235
458,Zn_81227.8,2022,R2,60.05711131886824
459,Zn_81508.2,2022,R2,4.963700141263817
460,Zn_82680.3,2022,R2,34.5478873501394
461,Zn_82683.1,2022,R2,40.00219927213229
462,Zn_84722.3,2022,R2,69.1238854823123
463,Zn_86559.13,2022,R2,39.67045771270303
464,Zn_8668.9,2022,R2,49.67941106424353
465,Zn_86708.4,2022,R2,40.50978698511496
466,Zn_87488.5,2022,R2,23.73152234387102
467,Zn_88882,2022,R2,48.237355693490265
468,Zn_88994.5.3,2022,R2,55.112544253760696
469,Zn_89900.15,2022,R2,22.640102763304718
470,Zn_9019.1.4,2022,R2,34.95513334237933
471,Zn_9041.13,2022,R2,50.62143303014277
472,Zn_90455.1,2022,R2,41.150366386564734
473,Zn_90653.4,2022,R2,26.719869195890773
474,Zn_90826.1,2022,R2,39.745877074809215
475,Zn_91157.3,2022,R2,30.978501789897685
476,Zn_91777.1,2022,R2,16.235733153327665
477,Zn_94452.3,2022,R2,32.39728563189575
478,DM_386.7,2022,R3,55.89643924442412
479,Lm_10274.7,2022,R3,81.06529293687555
480,Lm_10276.12,2022,R3,65.88596096540078
481,Lm_10626.4,2022,R3,26.405495095381344
482,Lm_10976.1,2022,R3,36.50075873787694
483,Lm_11070,2022,R3,14.85914438937346
484,Lm_11568.1,2022,R3,58.280140668126826
485,Lm_15064.9,2022,R3,16.232700223195263
486,Lm_15493.7,2022,R3,62.18358852132919
487,Lm_15507.1.3,2022,R3,33.36012627106457
488,Lm_16499,2022,R3,48.55129507358618
489,Lm_16502,2022,R3,35.90242706376625
490,Lm_18391.2,2022,R3,30.75333801359765
491,Lm_18408.4,2022,R3,83.87285327852979
492,Lm_18426.7,2022,R3,69.95973417172078
493,Lm_20687.1.15,2022,R3,54.9223636209652
494,Lm_23660,2022,R3,37.24287640896967
495,Lm_23808.12,2022,R3,43.55935359450754
496,Lm_25831,2022,R3,27.337149534972237
497,Lm_28084.7,2022,R3,22.44232515981729
498,Lm_28100.8,2022,R3,56.279769387221535
499,Lm_29262.4,2022,R3,52.38665340990658
500,Lm_31204.7,2022,R3,54.128589320786624
501,Lm_32746.7,2022,R3,72.77779766208276
502,Lm_3302,2022,R3,47.32053905419936
503,Lm_36251.1,2022,R3,45.80957518379264
504,Lm_36340.8,2022,R3,38.87054986404243
505,Lm_36674.1,2022,R3,64.28744973105461
506,Lm_37804.4,2022,R3,45.224909249694626
507,Lm_40976.11,2022,R3,84.30001627163581
508,Lm_42330.1,2022,R3,42.88769668897404
509,Lm_47073.2,2022,R3,68.57427567941265
510,Lm_5106,2022,R3,48.07088800470978
511,Lm_6334.6,2022,R3,54.75354158642416
512,Lm_6747.1,2022,R3,9.365681605107548
513,Lm_7179.1.1,2022,R3,35.75763488130439
514,Lm_7576.2,2022,R3,10.28294267801679
515,Lm_7577.1.13,2022,R3,66.84864062005543
516,Lm_7577.1.17,2022,R3,49.52548459578168
517,Lm_8458.7.2,2022,R3,64.11925507378062
518,Lm_8481.6,2022,R3,37.94538216194655
519,Lm_8484.2.3,2022,R3,20.435570801430785
520,Lm_8486.3,2022,R3,59.69696870586336
521,Lm_8898.1.8,2022,R3,31.537531563155362
522,Lm_9709.1.6,2022,R3,73.06994720199893
523,Zn_10111.7,2022,R3,33.38130877206798
524,Zn_102166.5,2022,R3,47.615692768112474
525,Zn_103695.5,2022,R3,26.603345537619767
526,Zn_105462.1,2022,R3,25.304840564081786
527,Zn_10583.5,2022,R3,41.40721157589269
528,Zn_105980.5,2022,R3,24.81207934831113
529,Zn_113200.1,2022,R3,43.29812400889403
530,Zn_114013.6,2022,R3,28.07475180510651
531,Zn_11411.7,2022,R3,62.97574107814786
532,Zn_119428.1,2022,R3,46.44604175422622
533,Zn_12018.10,2022,R3,64.78094812560214
534,Zn_12023.2,2022,R3,79.88554486682355
535,Zn_12233.18,2022,R3,69.87536863555125
536,Zn_12340.6,2022,R3,43.91523695058369
537,Zn_124534.8,2022,R3,59.470160596417266
538,Zn_124557.4,2022,R3,56.15526196389434
539,Zn_127029.1,2022,R3,74.01834785469632
540,Zn_129510.4,2022,R3,45.42053036680837
541,Zn_130118.2,2022,R3,48.29355763758423
542,Zn_13057.9,2022,R3,20.031795250084354
543,Zn_130761.1.1,2022,R3,73.61840367889242
544,Zn_131680.2,2022,R3,41.63963467274437
545,Zn_13339.13,2022,R3,2.6884816285137405
546,Zn_134351,2022,R3,25.73526457162621
547,Zn_135839.8,2022,R3,49.263761806691484
548,Zn_138937.3,2022,R3,52.51330272285618
549,Zn_141666.4,2022,R3,8.258897095399048
550,Zn_141803.9,2022,R3,49.232464900542475
551,Zn_142248,2022,R3,66.12626065336758
552,Zn_14495.1,2022,R3,68.40750259428513
553,Zn_146709,2022,R3,15.248630129555954
554,Zn_148821.1.1,2022,R3,60.0842846602454
