pointid,sample_order,batch,regio,area_prop_sb,openheid_klasse,sbp,x_coord,y_coord,crs
Zn_73434,1239,eerste set,Zandstreek,0,HOL,buiten,99690.3057582927,207072.42359358,31370
Zn_73467.2,674,eerste set,Zandstreek,0,HOL,buiten,97160.7542185746,207342.759183357,31370
Zn_73495.2,775,eerste set,Zandstreek,0,HOL,buiten,102562.540667524,207431.512534529,31370
Zn_73502.1,716,eerste set,Zandstreek,0,HOL,buiten,102443.282228213,208148.046030763,31370
Zn_73512.2,564,eerste set,Zandstreek,0,HOL,buiten,104820.519206888,207678.36973877,31370
Zn_73517.2,842,eerste set,Zandstreek,0,HOL,buiten,103764.624370502,208380.935675381,31370
Zn_73518,334,eerste set,Zandstreek,0,HOL,buiten,104545.205874612,208325.299456682,31370
Zn_73535,310,eerste set,Zandstreek,0,HOL,buiten,102212.095307314,204332.180176202,31370
Zn_73553.2,2220,eerste set,Zandstreek,0,HOL,buiten,100101.910356676,205564.121920676,31370
Zn_73702,1229,eerste set,Zandstreek,0,HOL,buiten,175090.650654483,172444.705985117,31370
Zn_73765.1,1631,eerste set,Zandstreek,0,HOL,buiten,152151.991797305,201101.681693023,31370
Zn_73804.6,659,eerste set,Zandstreek,0,HOL,buiten,114771.973009619,191568.68382942,31370
Zn_73841.3,473,eerste set,Zandstreek,0,HOL,buiten,117009.764362259,193270.353495736,31370
Zn_73864.2,1679,eerste set,Zandstreek,0,HOL,buiten,116409.716603016,192920.834573224,31370
Zn_73885.12,436,eerste set,Zandstreek,0,HOL,buiten,115184.500900225,193326.730146624,31370
Zn_73903,1584,eerste set,Zandstreek,0,HOL,buiten,116813.119577722,194189.174019619,31370
Zn_73968.1.10,1336,eerste set,Zandstreek,0,HOL,buiten,118753.304753032,193903.592329295,31370
Zn_74006,361,eerste set,Zandstreek,0,HOL,buiten,152494.734571988,200360.232832431,31370
Zn_74037.1,147,eerste set,Zandstreek,0,HOL,buiten,117830.20697399,195251.388131942,31370
Zn_74063,91,eerste set,Zandstreek,0,HOL,buiten,118873.693713597,195503.723671245,31370
Zn_74070,208,eerste set,Zandstreek,0,HOL,buiten,119525.433757092,195677.972273095,31370
Zn_74083.3,377,eerste set,Zandstreek,0,HOL,buiten,119431.988095803,194383.725477674,31370
Zn_74105,616,eerste set,Zandstreek,0,HOL,buiten,118893.944235818,196486.604150157,31370
Zn_74125.1,2284,eerste set,Zandstreek,0,HOL,buiten,119265.431281874,197573.949986487,31370
Zn_74139.3,492,eerste set,Zandstreek,0,HOL,buiten,121352.682165509,196782.153076357,31370
Zn_74341.3,1624,eerste set,Zandstreek,0,HOL,buiten,123090.309713203,202997.344403999,31370
Zn_74413,711,eerste set,Zandstreek,0,HOL,buiten,96887.2147701881,196698.275113523,31370
Zn_74463,234,eerste set,Zandstreek,0,HOL,buiten,119139.013479489,202722.642987541,31370
Zn_74550.4,533,eerste set,Zandstreek,0,HOL,buiten,119984.827778282,202384.81025228,31370
Zn_74653,232,eerste set,Zandstreek,0,HOL,buiten,140686.150451226,194715.498193863,31370
Zn_7467.5,2174,eerste set,Zandstreek,0,HOL,buiten,108849.716782855,211001.323248697,31370
Zn_7472,605,eerste set,Zandstreek,0,HOL,buiten,109762.417702959,211163.889879524,31370
Zn_74729,1849,eerste set,Zandstreek,0,HOL,buiten,116843.798108567,198218.882293742,31370
Zn_7476.3,773,eerste set,Zandstreek,0,HOL,buiten,180660.432402045,183530.941197579,31370
Zn_7484.2,2046,eerste set,Zandstreek,0,HOL,buiten,179607.643036956,183411.815688001,31370
Zn_74880.1,1270,eerste set,Zandstreek,0,HOL,buiten,150525.800513308,186678.596961919,31370
Zn_74955.1,1106,eerste set,Zandstreek,0,HOL,buiten,178668.518901241,182805.737689464,31370
Zn_75040.1,66,eerste set,Zandstreek,0,HOL,buiten,84165.418652532,186802.054050412,31370
Zn_75048.3,822,eerste set,Zandstreek,0,HOL,buiten,88575.6792985002,185768.191121032,31370
Zn_75205,821,eerste set,Zandstreek,0,HOL,buiten,132483.197736796,193610.096711366,31370
Zn_75221.3,1550,eerste set,Zandstreek,0,HOL,buiten,153984.388835342,187359.247176302,31370
Zn_75351.2,1884,eerste set,Zandstreek,0,HOL,buiten,75159.8879687896,180617.632567594,31370
Zn_75382.8,692,eerste set,Zandstreek,0,HOL,buiten,87257.3038891331,185391.517062032,31370
Zn_75414.4,222,eerste set,Zandstreek,0,HOL,buiten,173761.947454125,190899.352150619,31370
Zn_75621.2,1865,eerste set,Zandstreek,0,HOL,buiten,86737.2088850009,203106.231014127,31370
Zn_75650.1,1875,eerste set,Zandstreek,0,HOL,buiten,116917.105319216,190593.066250807,31370
Zn_7568.3,1082,eerste set,Zandstreek,0,HOL,buiten,172938.749328922,193282.85060281,31370
Zn_75902.7,1247,eerste set,Zandstreek,0,HOL,buiten,84419.2081158584,202215.810516554,31370
Zn_75916.2,2291,eerste set,Zandstreek,0,HOL,buiten,96178.0781511956,198943.980431948,31370
Zn_75981.3,1604,eerste set,Zandstreek,0,HOL,buiten,139405.336733706,210626.401522738,31370
Zn_75994.3,1332,eerste set,Zandstreek,0,HOL,buiten,136671.829161464,207972.076446292,31370
Zn_76012,784,eerste set,Zandstreek,0,HOL,buiten,143579.588608576,209397.571283152,31370
Zn_76027,1775,eerste set,Zandstreek,0,HOL,buiten,144780.326846204,209855.325263079,31370
Zn_76078,1302,eerste set,Zandstreek,0,HOL,buiten,159039.071105769,203408.561967544,31370
Zn_76081,1765,eerste set,Zandstreek,0,HOL,buiten,159308.314404996,205123.461345937,31370
Zn_76176,1057,eerste set,Zandstreek,0,HOL,buiten,144908.621792821,189804.0994159,31370
Zn_76224.2,387,eerste set,Zandstreek,0,HOL,buiten,116439.941118962,191134.694837839,31370
Zn_76231.1,1508,eerste set,Zandstreek,0,HOL,buiten,116615.339635715,191840.897231452,31370
Zn_76487.5,460,eerste set,Zandstreek,0,HOL,buiten,100573.974280649,183846.117342657,31370
Zn_76493.2,1831,eerste set,Zandstreek,0,HOL,buiten,101796.486708241,184930.91527712,31370
Zn_76496.1,1986,eerste set,Zandstreek,0,HOL,buiten,97843.2922561179,182109.130257206,31370
Zn_76499,2209,eerste set,Zandstreek,0,HOL,buiten,97606.874584784,181556.870956097,31370
Zn_76510,598,eerste set,Zandstreek,0,HOL,buiten,96327.5109443953,190779.985383662,31370
Zn_76517.5,1958,eerste set,Zandstreek,0,HOL,buiten,88502.8915020168,188264.913325796,31370
Zn_76531.1,273,eerste set,Zandstreek,0,HOL,buiten,89929.654338598,182140.116768148,31370
Zn_76534.1,927,eerste set,Zandstreek,0,HOL,buiten,89217.2697429188,181766.91862382,31370
Zn_76536,401,eerste set,Zandstreek,0,HOL,buiten,137743.711592177,186973.027156128,31370
Zn_76752,793,eerste set,Zandstreek,0,HOL,buiten,132209.41410004,210742.712677763,31370
Zn_76821.3,1764,eerste set,Zandstreek,0,HOL,buiten,85755.785081693,194383.678681897,31370
Zn_76828.1,70,eerste set,Zandstreek,0,HOL,buiten,95703.1896164491,185811.193205203,31370
Zn_7683.3,868,eerste set,Zandstreek,0,HOL,buiten,80412.5680241575,179692.53249236,31370
Zn_76830.6,1786,eerste set,Zandstreek,0,HOL,buiten,96048.2109957202,186416.800600016,31370
Zn_76838.1,1738,eerste set,Zandstreek,0,HOL,buiten,94407.7986256469,179105.693901462,31370
Zn_76873,1833,eerste set,Zandstreek,0,HOL,buiten,146176.695557687,192071.462182468,31370
Zn_76897.1,1172,eerste set,Zandstreek,0,HOL,buiten,126776.680739569,211722.944739342,31370
Zn_76932,2141,eerste set,Zandstreek,0,HOL,buiten,137197.267989697,208892.647954292,31370
Zn_76936.3,1968,eerste set,Zandstreek,0,HOL,buiten,136205.799117223,211333.451286306,31370
Zn_76964.3,1834,eerste set,Zandstreek,0,HOL,buiten,137927.46106086,210746.009634308,31370
Zn_77065,1445,eerste set,Zandstreek,0,HOL,buiten,128631.510632862,204571.4631088,31370
Zn_77077.1,107,eerste set,Zandstreek,0,HOL,buiten,129558.518216792,204847.958109912,31370
Zn_77137.1,517,eerste set,Zandstreek,0,HOL,buiten,128659.241630774,196659.073077217,31370
Zn_77152.1,180,eerste set,Zandstreek,0,HOL,buiten,72954.9422525573,201822.429483619,31370
Zn_7734.1,1713,eerste set,Zandstreek,0,HOL,buiten,172872.199169876,192644.617130646,31370
Zn_77380.1.3,106,eerste set,Zandstreek,0,HOL,buiten,116858.485860136,197286.403257078,31370
Zn_7750,264,eerste set,Zandstreek,0,HOL,buiten,141081.196375368,187743.374805961,31370
Zn_7750.3.5,1794,eerste set,Zandstreek,0,HOL,buiten,140573.553520797,188255.343498377,31370
Zn_77509.2.2,625,eerste set,Zandstreek,0,HOL,buiten,58928.0587729558,204754.490702613,31370
Zn_77555.1,1874,eerste set,Zandstreek,0,HOL,buiten,122751.416842855,208635.937330277,31370
Zn_77561.2,214,eerste set,Zandstreek,0,HOL,buiten,122494.326141318,207795.47556014,31370
Zn_77623.4,1363,eerste set,Zandstreek,0,HOL,buiten,79964.9087070977,208772.914338378,31370
Zn_7764.4,46,eerste set,Zandstreek,0,HOL,buiten,141633.097709228,187288.059821299,31370
Zn_7767.2,866,eerste set,Zandstreek,0,HOL,buiten,142001.97904436,188321.334628842,31370
Zn_7769.5,2079,eerste set,Zandstreek,0,HOL,buiten,140650.222686582,188931.174310974,31370
Zn_77705.2.1,509,eerste set,Zandstreek,0,HOL,buiten,143072.517727802,205834.385361033,31370
Zn_77715,590,eerste set,Zandstreek,0,HOL,buiten,144489.498032272,205831.302621657,31370
Zn_77719,947,eerste set,Zandstreek,0,HOL,buiten,144750.871273463,205207.709164037,31370
Zn_77850,1020,eerste set,Zandstreek,0,HOL,buiten,56922.3268674786,205666.823691534,31370
Zn_77857,250,eerste set,Zandstreek,0,HOL,buiten,59427.3535591033,207319.607943712,31370
Zn_77888.2,973,eerste set,Zandstreek,0,HOL,buiten,59731.7116490855,205269.840989261,31370
Zn_77932.1,378,eerste set,Zandstreek,0,HOL,buiten,62143.3056121045,203094.298214692,31370
Zn_7794,429,eerste set,Zandstreek,0,HOL,buiten,61984.5534466996,198710.152237026,31370
Zn_78075.2,2102,eerste set,Zandstreek,0,HOL,buiten,75175.2087488348,197862.281767611,31370
Zn_78191.1,1004,eerste set,Zandstreek,0,HOL,buiten,115808.320198871,201095.406529703,31370
Zn_78198,691,eerste set,Zandstreek,0,HOL,buiten,114721.349569231,206167.326994669,31370
Zn_7821.5,720,eerste set,Zandstreek,0,HOL,buiten,169247.039607783,193360.755239989,31370
Zn_78218.9,27,eerste set,Zandstreek,0,HOL,buiten,129657.432565233,207624.957709268,31370
Zn_78223,1566,eerste set,Zandstreek,0,HOL,buiten,130434.457120654,208138.737168814,31370
Zn_78278.1,1814,eerste set,Zandstreek,0,HOL,buiten,126025.011784139,212718.411322328,31370
Zn_78341.1,1665,eerste set,Zandstreek,0,HOL,buiten,103301.482816718,181800.979010505,31370
Zn_78391.2,1490,eerste set,Zandstreek,0,HOL,buiten,128391.266856917,211270.35107359,31370
Zn_78407.2,1756,eerste set,Zandstreek,0,HOL,buiten,127654.498969778,208903.74771947,31370
Zn_78416.2,382,eerste set,Zandstreek,0,HOL,buiten,125773.885031541,208461.259082373,31370
Zn_78500.1,495,eerste set,Zandstreek,0,HOL,buiten,131585.01597682,199911.022805671,31370
Zn_78557,468,eerste set,Zandstreek,0,HOL,buiten,139744.290980332,207395.820134917,31370
Zn_78600,1081,eerste set,Zandstreek,0,HOL,buiten,142632.97568128,196177.29453842,31370
Zn_78622,928,eerste set,Zandstreek,0,HOL,buiten,115640.222418221,192633.496275693,31370
Zn_78629.1,2177,eerste set,Zandstreek,0,HOL,buiten,112612.981476839,190079.062619029,31370
Zn_78638,233,eerste set,Zandstreek,0,HOL,buiten,117838.693735443,192984.588830321,31370
Zn_78664.3,59,eerste set,Zandstreek,0,HOL,buiten,76491.8721777458,209978.942264088,31370
Zn_7886,2015,eerste set,Zandstreek,0,HOL,buiten,168939.066428883,197293.956843058,31370
Zn_78865.2,1502,eerste set,Zandstreek,0,HOL,buiten,116240.838386849,202419.875331061,31370
Zn_78878.8,1685,eerste set,Zandstreek,0,HOL,buiten,131415.626101676,212648.149989607,31370
Zn_78916.1,1743,eerste set,Zandstreek,0,HOL,buiten,157872.387698621,198057.381536177,31370
Zn_7900.4,1207,eerste set,Zandstreek,0,HOL,buiten,139652.096257177,189859.494156305,31370
Zn_79005.3,343,eerste set,Zandstreek,0,HOL,buiten,146399.152017571,193309.239026518,31370
Zn_79074,1482,eerste set,Zandstreek,0,HOL,buiten,120615.313606321,193793.311457142,31370
Zn_79138.5,477,eerste set,Zandstreek,0,HOL,buiten,56387.0235267489,200631.249961033,31370
Zn_79159.2,882,eerste set,Zandstreek,0,HOL,buiten,171895.113896075,192333.215346517,31370
Zn_79283.1,2245,eerste set,Zandstreek,0,HOL,buiten,153991.925126247,199583.675225795,31370
Zn_79328.4,1078,eerste set,Zandstreek,0,HOL,buiten,169779.238119551,193998.953677198,31370
Zn_79407.1,1918,eerste set,Zandstreek,0,HOL,buiten,63926.9742821522,207449.981583026,31370
Zn_79480.3,209,eerste set,Zandstreek,0,HOL,buiten,58266.9660863661,196980.621478235,31370
Zn_79482.1.16,516,eerste set,Zandstreek,0,HOL,buiten,57303.3403452543,197756.241743778,31370
Zn_79718.9,731,eerste set,Zandstreek,0,HOL,buiten,163147.48316254,211165.72774354,31370
Zn_7998,787,eerste set,Zandstreek,0,HOL,buiten,143410.011447843,188796.576403926,31370
Zn_80007.3,2221,eerste set,Zandstreek,0,HOL,buiten,66065.0263320612,201348.491624695,31370
Zn_8023.12,2151,eerste set,Zandstreek,0,HOL,buiten,112675.928930152,210838.581525617,31370
Zn_80233.3,939,eerste set,Zandstreek,0,HOL,buiten,128198.836086504,205179.465034644,31370
Zn_8045,33,eerste set,Zandstreek,0,HOL,buiten,51481.6550524508,187065.518232108,31370
Zn_80938,2298,eerste set,Zandstreek,0,HOL,buiten,53803.7619292387,199304.847090843,31370
Zn_81052.7,236,eerste set,Zandstreek,0,HOL,buiten,89938.297049013,205507.703010203,31370
Zn_81440.8,1864,eerste set,Zandstreek,0,HOL,buiten,162533.666183783,182883.008630604,31370
Zn_81486.2,673,eerste set,Zandstreek,0,HOL,buiten,121625.26325536,192827.834887158,31370
Zn_81575.2,641,eerste set,Zandstreek,0,HOL,buiten,93976.694409529,205400.309449794,31370
Zn_81605.1,1748,eerste set,Zandstreek,0,HOL,buiten,127050.174610763,209584.629580743,31370
Zn_81631.4,154,eerste set,Zandstreek,0,HOL,buiten,143579.03424423,189855.241229423,31370
Zn_81796,2007,eerste set,Zandstreek,0,HOL,buiten,63457.5644751316,205918.465029631,31370
Zn_8226.1,1633,eerste set,Zandstreek,0,HOL,buiten,134489.876361965,213320.87279148,31370
Zn_82316.13,1005,eerste set,Zandstreek,0,HOL,buiten,78135.8690790561,212933.843036927,31370
Zn_82354.5,993,eerste set,Zandstreek,0,HOL,buiten,103812.809968768,182785.570835414,31370
Zn_82380.1,277,eerste set,Zandstreek,0,HOL,buiten,143307.783456091,211232.837892881,31370
Zn_82401.6,634,eerste set,Zandstreek,0,HOL,buiten,131942.131273964,203491.098010483,31370
Zn_82478.7,1690,eerste set,Zandstreek,0,HOL,buiten,133845.480605283,203452.097194373,31370
Zn_82497,945,eerste set,Zandstreek,0,HOL,buiten,100879.268493112,184752.080821797,31370
Zn_82510.4,702,eerste set,Zandstreek,0,HOL,buiten,68319.8188720892,193030.161700706,31370
Zn_82516,1170,eerste set,Zandstreek,0,HOL,buiten,93564.8154076737,197609.176562295,31370
Zn_82608.2,1206,eerste set,Zandstreek,0,HOL,buiten,85515.1689788466,192485.57581654,31370
Zn_82655.1.5,887,eerste set,Zandstreek,0,HOL,buiten,96635.2451362444,206120.941807155,31370
Zn_82668.1.6,1953,eerste set,Zandstreek,0,HOL,buiten,90686.1686446215,207625.363886048,31370
Zn_82740,1535,eerste set,Zandstreek,0,HOL,buiten,89920.7782844345,175760.132836575,31370
Zn_82964.5,2160,eerste set,Zandstreek,0,HOL,buiten,95104.746216702,194956.734693934,31370
Zn_8302.1,2133,eerste set,Zandstreek,0,HOL,buiten,156047.970908907,198225.55840701,31370
Zn_83021.2.1,53,eerste set,Zandstreek,0,HOL,buiten,137799.002969545,209979.87228812,31370
Zn_83098.7,2227,eerste set,Zandstreek,0,HOL,buiten,159933.155167416,193852.368268125,31370
Zn_8314.2.6,2296,eerste set,Zandstreek,0,HOL,buiten,121391.419249154,207109.995194894,31370
Zn_83156.1,1372,eerste set,Zandstreek,0,HOL,buiten,105570.616905553,204661.891394348,31370
Zn_8317.1,175,eerste set,Zandstreek,0,HOL,buiten,116764.055406088,206410.648711903,31370
Zn_83338.2,161,eerste set,Zandstreek,0,HOL,buiten,87241.1919869554,214660.329115796,31370
Zn_83339,1711,eerste set,Zandstreek,0,HOL,buiten,86411.261251514,214525.177286365,31370
Zn_83355,660,eerste set,Zandstreek,0,HOL,buiten,140740.052845905,195318.063811825,31370
Zn_83365,891,eerste set,Zandstreek,0,HOL,buiten,141348.34548462,196609.95838314501,31370
Zn_83732.5,1222,eerste set,Zandstreek,0,HOL,buiten,84468.4247998522,207175.001646852,31370
Zn_8384.2,2243,eerste set,Zandstreek,0,HOL,buiten,128450.463451407,208331.967255351,31370
Zn_8389,2268,eerste set,Zandstreek,0,HOL,buiten,128844.416309724,208947.985291845,31370
Zn_8391.10,1428,eerste set,Zandstreek,0,HOL,buiten,132609.83496985,209360.767422433,31370
Zn_83927.6,1390,eerste set,Zandstreek,0,HOL,buiten,98872.0954920729,196419.446214187,31370
Zn_84058.9,1850,eerste set,Zandstreek,0,HOL,buiten,90153.9430130519,196726.143903739,31370
Zn_84220,1707,eerste set,Zandstreek,0,HOL,buiten,56535.7098280144,193078.565677983,31370
Zn_84333.2,1369,eerste set,Zandstreek,0,HOL,buiten,71040.0307685579,200481.456362132,31370
Zn_84543.10,981,eerste set,Zandstreek,0,HOL,buiten,74009.3099818639,208849.562098317,31370
Zn_84698.3.2,286,eerste set,Zandstreek,0,HOL,buiten,101560.589575827,212576.290503812,31370
Zn_84708,1058,eerste set,Zandstreek,0,HOL,buiten,109362.429648274,191306.986930045,31370
Zn_84873.1,1343,eerste set,Zandstreek,0,HOL,buiten,74909.2358280471,177954.378445931,31370
Zn_84991.3,904,eerste set,Zandstreek,0,HOL,buiten,54191.2832722218,199921.017841564,31370
Zn_85165.9,679,eerste set,Zandstreek,0,HOL,buiten,95799.6477020219,207519.158792311,31370
Zn_85271.1,642,eerste set,Zandstreek,0,HOL,buiten,83913.0431158805,182818.975027413,31370
Zn_8528.7,1746,eerste set,Zandstreek,0,HOL,buiten,164290.639423119,207900.033468699,31370
Zn_85374.5,1361,eerste set,Zandstreek,0,HOL,buiten,74261.8816970209,210890.811491658,31370
Zn_85383.2,150,eerste set,Zandstreek,0,HOL,buiten,90884.1369796155,196541.569093385,31370
Zn_8567,1257,eerste set,Zandstreek,0,HOL,buiten,146547.242746095,200013.890879337,31370
Zn_85913.2,56,eerste set,Zandstreek,0,HOL,buiten,94092.1220513631,190716.714633354,31370
Zn_86123,1520,eerste set,Zandstreek,0,HOL,buiten,96392.7059961774,207421.992142155,31370
Zn_8613.2,655,eerste set,Zandstreek,0,HOL,buiten,163808.784021096,204561.905728906,31370
Zn_86248.1,399,eerste set,Zandstreek,0,HOL,buiten,82470.4387907689,170992.334623815,31370
Zn_86286.6,370,eerste set,Zandstreek,0,HOL,buiten,81162.913802065,213199.689735652,31370
Zn_86292.4,2189,eerste set,Zandstreek,0,HOL,buiten,154111.181196656,203292.699411096,31370
Zn_86319,356,eerste set,Zandstreek,0,HOL,buiten,49188.9853766924,195715.455546137,31370
Zn_86377,1079,eerste set,Zandstreek,0,HOL,buiten,87047.8437793774,194618.309777281,31370
Zn_86537.25,1716,eerste set,Zandstreek,0,HOL,buiten,99512.4497478702,180930.680787786,31370
Zn_86682.2,1074,eerste set,Zandstreek,0,HOL,buiten,92021.0672089184,181440.964840061,31370
Zn_87221.5,676,eerste set,Zandstreek,0,HOL,buiten,114691.692614932,209314.183179107,31370
Zn_87412.9,1384,eerste set,Zandstreek,0,HOL,buiten,170572.582843649,185555.252540202,31370
Zn_8742,1785,eerste set,Zandstreek,0,HOL,buiten,128567.333130431,206488.183459108,31370
Zn_8744.7,499,eerste set,Zandstreek,0,HOL,buiten,130503.157988633,205299.278716881,31370
Zn_87525.3.1,2044,eerste set,Zandstreek,0,HOL,buiten,62248.2259807627,193408.76694417,31370
Zn_8753,1092,eerste set,Zandstreek,0,HOL,buiten,127740.701291265,202885.32806696,31370
Zn_87589.2,325,eerste set,Zandstreek,0,HOL,buiten,170945.011217816,198305.606860235,31370
Zn_87596.2,386,eerste set,Zandstreek,0,HOL,buiten,162640.974270655,196162.357889447,31370
Zn_87639.4,105,eerste set,Zandstreek,0,HOL,buiten,104200.247078961,202808.499358225,31370
Zn_87680.1,1125,eerste set,Zandstreek,0,HOL,buiten,86976.2637803419,200614.130287616,31370
Zn_8778,1317,eerste set,Zandstreek,0,HOL,buiten,110837.006061833,189203.148541297,31370
Zn_87860.1,416,eerste set,Zandstreek,0,HOL,buiten,107427.942516909,183862.209658795,31370
Zn_87862,1448,eerste set,Zandstreek,0,HOL,buiten,108308.986479251,185007.165084576,31370
Zn_87897,1441,eerste set,Zandstreek,0,HOL,buiten,86048.6865281445,198776.433751959,31370
Zn_87936.6,1389,eerste set,Zandstreek,0,HOL,buiten,84687.7444598512,193588.487050384,31370
Zn_88034.4,680,eerste set,Zandstreek,0,HOL,buiten,101366.727169403,184215.429366756,31370
Zn_88041.1,978,eerste set,Zandstreek,0,HOL,buiten,95562.0190578224,189430.419324137,31370
Zn_88074.10,677,eerste set,Zandstreek,0,HOL,buiten,82917.0124508129,183366.331354095,31370
Zn_8818.1,902,eerste set,Zandstreek,0,HOL,buiten,99021.5462434014,193977.609441027,31370
Zn_88433.1,749,eerste set,Zandstreek,0,HOL,buiten,78568.1091063072,206457.372789353,31370
Zn_88503,1701,eerste set,Zandstreek,0,HOL,buiten,83732.4198584744,214200.701539121,31370
Zn_88636.8,309,eerste set,Zandstreek,0,HOL,buiten,84373.2792682433,198792.422571506,31370
Zn_88713.5,1600,eerste set,Zandstreek,0,HOL,buiten,138562.53953341,186709.087360408,31370
Zn_88840.2,1183,eerste set,Zandstreek,0,HOL,buiten,135606.409782114,190754.984345462,31370
Zn_88877.3,22,eerste set,Zandstreek,0,HOL,buiten,130669.51311302,194976.881641891,31370
Zn_88972,68,eerste set,Zandstreek,0,HOL,buiten,102115.407308112,206716.855987535,31370
Zn_88997.4,58,eerste set,Zandstreek,0,HOL,buiten,146402.79832478,190519.300833428,31370
Zn_89013,446,eerste set,Zandstreek,0,HOL,buiten,138022.577658792,191551.628864024,31370
Zn_89041.2,1007,eerste set,Zandstreek,0,HOL,buiten,136329.453780399,186824.398245777,31370
Zn_89159,1340,eerste set,Zandstreek,0,HOL,buiten,125773.987929796,209356.851616137,31370
Zn_89213.1,1637,eerste set,Zandstreek,0,HOL,buiten,93969.7075676708,180568.738208303,31370
Zn_89376.1,965,eerste set,Zandstreek,0,HOL,buiten,138623.243047084,190324.734373848,31370
Zn_89405.2,1444,eerste set,Zandstreek,0,HOL,buiten,91713.2800010079,197060.549894614,31370
Zn_89516.3,737,eerste set,Zandstreek,0,HOL,buiten,102430.875897438,199406.950923196,31370
Zn_89520.2,278,eerste set,Zandstreek,0,HOL,buiten,94108.128080278,201946.6698856,31370
Zn_89850.1.2,2191,eerste set,Zandstreek,0,HOL,buiten,178409.818583946,192660.435818026,31370
Zn_89857.7,2095,eerste set,Zandstreek,0,HOL,buiten,145229.70363096,206588.213372096,31370
Zn_89951.1,318,eerste set,Zandstreek,0,HOL,buiten,97959.333690885,211394.643500031,31370
Zn_90073.7,698,eerste set,Zandstreek,0,HOL,buiten,103693.043239958,201958.435637898,31370
Zn_90118.1,1357,eerste set,Zandstreek,0,HOL,buiten,111256.258537149,196086.632144687,31370
Zn_90183.9,1285,eerste set,Zandstreek,0,HOL,buiten,133939.649947226,200168.470414743,31370
Zn_90336.1,914,eerste set,Zandstreek,0,HOL,buiten,139484.36371739,191327.811125922,31370
Zn_90535.5,149,eerste set,Zandstreek,0,HOL,buiten,100709.874999338,187944.15373573,31370
Zn_90602.1,1018,eerste set,Zandstreek,0,HOL,buiten,102890.955955717,205791.872323171,31370
Zn_90821.5,1845,eerste set,Zandstreek,0,HOL,buiten,62751.3211475485,210616.007390606,31370
Zn_90867,187,eerste set,Zandstreek,0,HOL,buiten,79250.9104929793,176623.117947936,31370
Zn_909.2.3,330,eerste set,Zandstreek,0,HOL,buiten,159329.635144367,199962.26218771,31370
Zn_90919.4,1295,eerste set,Zandstreek,0,HOL,buiten,140511.736486092,189724.691580322,31370
Zn_90976,111,eerste set,Zandstreek,0,HOL,buiten,158114.971984802,198698.262617702,31370
Zn_90990.1,1666,eerste set,Zandstreek,0,HOL,buiten,81400.9403625958,194777.998384268,31370
Zn_90993.4,991,eerste set,Zandstreek,0,HOL,buiten,78146.6766684097,195857.589033879,31370
Zn_91017,1582,eerste set,Zandstreek,0,HOL,buiten,49542.654829564,198352.828306528,31370
Zn_91031,2258,eerste set,Zandstreek,0,HOL,buiten,113678.756311565,193945.421974637,31370
Zn_91058.1,42,eerste set,Zandstreek,0,HOL,buiten,87429.025965917,207114.404225953,31370
Zn_91133.2,1580,eerste set,Zandstreek,0,HOL,buiten,92454.7344828122,194829.013808876,31370
Zn_91516.2,740,eerste set,Zandstreek,0,HOL,buiten,62708.161565263,204171.737748758,31370
Zn_91834.3,1443,eerste set,Zandstreek,0,HOL,buiten,70162.1809580548,202408.776026384,31370
Zn_9189.1,1999,eerste set,Zandstreek,0,HOL,buiten,153125.648662021,183476.449934681,31370
Zn_92.2,2164,eerste set,Zandstreek,0,HOL,buiten,171512.553787208,167755.616075843,31370
Zn_92058.9,700,eerste set,Zandstreek,0,HOL,buiten,125452.659282756,206301.018197551,31370
Zn_92061.3,1216,eerste set,Zandstreek,0,HOL,buiten,120921.065632089,208833.741154259,31370
Zn_92098.4,1153,eerste set,Zandstreek,0,HOL,buiten,51364.2397915144,188230.929078766,31370
Zn_92130.1.3,186,eerste set,Zandstreek,0,HOL,buiten,85121.897243224,170293.128440796,31370
Zn_92232.4,531,eerste set,Zandstreek,0,HOL,buiten,83744.5939783492,169829.808156664,31370
Zn_92251.5,116,eerste set,Zandstreek,0,HOL,buiten,123689.641265834,205163.703805153,31370
Zn_92359.4,193,eerste set,Zandstreek,0,HOL,buiten,120245.891798029,209125.526305995,31370
Zn_9237,535,eerste set,Zandstreek,0,HOL,buiten,170568.939662984,199444.438562255,31370
Zn_92387.4,1837,eerste set,Zandstreek,0,HOL,buiten,116130.705335616,207096.897834391,31370
Zn_92393,1339,eerste set,Zandstreek,0,HOL,buiten,118215.964308472,210287.401333475,31370
Zn_92398,285,eerste set,Zandstreek,0,HOL,buiten,117419.055989719,209405.240513221,31370
Zn_92401,2206,eerste set,Zandstreek,0,HOL,buiten,116538.478308624,209619.4168163,31370
Zn_9244,2066,eerste set,Zandstreek,0,HOL,buiten,172799.421631594,194373.994691914,31370
Zn_92579.2,1337,eerste set,Zandstreek,0,HOL,buiten,111209.827817365,204087.144684649,31370
Zn_92660,976,eerste set,Zandstreek,0,HOL,buiten,145079.257844429,186393.694452885,31370
Zn_92661,956,eerste set,Zandstreek,0,HOL,buiten,145166.861035333,186994.146447478,31370
Zn_92670.3,471,eerste set,Zandstreek,0,HOL,buiten,73538.60284481,203146.520783374,31370
Zn_92747.2,420,eerste set,Zandstreek,0,HOL,buiten,84412.4327578222,206255.774853233,31370
